feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0	Media only_0
Cells_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0031626703590117433	0.000434255429180812	-0.0015136850344857735	0.0015136850344857388
Cells_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0032131400815034183	0.0004371827652693562	-0.0016987312575759213	0.0016987312575758823
Cells_Texture_AngularSecondMoment_CorrPM_3_03_256	0.0032205034083769846	0.0004379239371269509	-0.0017118577102730116	0.0017118577102729728
Cells_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.007794155886802878	0.0006453090743251684	-0.047166056260199804	0.04716605626019872
Cells_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.007770412782099112	0.0006392992186480109	-0.049477698490691266	0.04947769849069013
Cells_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.0078008283872913475	0.0006425134648867371	-0.04811367925147991	0.048113679251478816
Cells_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.007862946297478302	0.0006449668620606421	-0.04942455951440268	0.04942455951440154
Cells_Texture_Contrast_CorrDNA_3_00_256	0.0010681256971952768	-0.000248748541136716	0.005183045644029222	-0.005183045644029103
Cells_Texture_Contrast_CorrDNA_3_01_256	0.001065092294151082	-0.0002491571950138132	0.006067667423426225	-0.006067667423426087
Cells_Texture_Contrast_CorrDNA_3_02_256	0.0009216272137887449	-0.00023316565579284296	0.005801888045608614	-0.005801888045608482
Cells_Texture_Contrast_CorrDNA_3_03_256	0.0009159817797098624	-0.00022967104060817292	0.006672343903957708	-0.006672343903957556
Cells_Texture_Contrast_CorrER_3_00_256	0.0006730502541366645	-0.00014438233778371476	0.006594682215331967	-0.006594682215331817
Cells_Texture_Contrast_CorrER_3_01_256	0.0008345721051314925	-0.00013778294576023632	0.00808030116046458	-0.008080301160464397
Cells_Texture_Contrast_CorrER_3_02_256	0.0009625081566764226	-0.00012502786565754637	0.009049440256755668	-0.009049440256755461
Cells_Texture_Contrast_CorrER_3_03_256	0.0006474662117613716	-0.00012078488418584054	0.0074024314400819215	-0.007402431440081754
Cells_Texture_Contrast_CorrGasdermin_3_00_256	0.0010913201176314669	-8.885522150790406e-05	0.017316305474715216	-0.017316305474714824
Cells_Texture_Contrast_CorrGasdermin_3_01_256	0.001066949926265215	-9.454517200853759e-05	0.017974983442302465	-0.017974983442302056
Cells_Texture_Contrast_CorrGasdermin_3_02_256	0.0013206622581918293	-8.513705384265513e-05	0.01740641732140469	-0.017406417321404292
Cells_Texture_Contrast_CorrGasdermin_3_03_256	0.0013336954973589554	-8.830105754068606e-05	0.01615735560107931	-0.016157355601078942
Cells_Texture_Contrast_CorrMito_3_00_256	0.004961129060986558	-0.00021630423007279348	0.05120918333081215	-0.05120918333081098
Cells_Texture_Contrast_CorrMito_3_01_256	0.004798523002652155	-0.00020910625745762802	0.048446581202073624	-0.048446581202072514
Cells_Texture_Contrast_CorrMito_3_02_256	0.005347198751747606	-0.00020960030448860886	0.05063634360518343	-0.05063634360518229
Cells_Texture_Contrast_CorrMito_3_03_256	0.004348765347371608	-0.0002186819310075094	0.04815553200914634	-0.04815553200914524
Cells_Texture_Contrast_CorrPM_3_00_256	0.004222187553635015	-0.0006201920811525373	0.00756503983223396	-0.007565039832233787
Cells_Texture_Contrast_CorrPM_3_01_256	0.004167247470735602	-0.0006094228460222684	0.009806481162879105	-0.009806481162878881
Cells_Texture_Contrast_CorrPM_3_02_256	0.005875646777680044	-0.0006532781521984355	0.009277348972246705	-0.009277348972246493
Cells_Texture_Contrast_CorrPM_3_03_256	0.004390194633472344	-0.0005919061875367141	0.0068485020498853175	-0.006848502049885161
Cells_Texture_Contrast_CorrRNA_3_00_256	0.0003726406378097291	-0.00012452351361197606	0.011262448732602945	-0.011262448732602688
Cells_Texture_Contrast_CorrRNA_3_01_256	0.0006053631013963612	-0.00010666808699496476	0.008868101039120623	-0.008868101039120422
Cells_Texture_Contrast_CorrRNA_3_02_256	0.0006039644231816688	-8.555052633486583e-05	0.007907116939680365	-0.007907116939680185
Cells_Texture_Contrast_CorrRNA_3_03_256	0.0003731478694679602	-9.618604344573107e-05	0.009312223831988809	-0.009312223831988596
Cells_Texture_Correlation_CorrDNA_3_00_256	0.01250301071758364	-0.0011785657763244636	0.21929422454053143	-0.21929422454052644
Cells_Texture_Correlation_CorrDNA_3_01_256	0.010747665487040536	-0.0008806701025845979	0.17129416220945934	-0.17129416220945543
Cells_Texture_Correlation_CorrDNA_3_02_256	0.01271789373379062	-0.0011637801964990348	0.21175867864142361	-0.21175867864141876
Cells_Texture_Correlation_CorrDNA_3_03_256	0.010831319921172256	-0.0008803943033656638	0.1630700196596499	-0.16307001965964618
Cells_Texture_Correlation_CorrER_3_00_256	0.005802236550918494	-0.0003791505884733846	0.07041431052091239	-0.07041431052091078
Cells_Texture_Correlation_CorrER_3_01_256	0.004276596466462279	-0.00029011494760694935	0.0622474127449969	-0.06224741274499548
Cells_Texture_Correlation_CorrER_3_02_256	0.005006015270915598	-0.0003455140792673342	0.06456338309187531	-0.06456338309187383
Cells_Texture_Correlation_CorrER_3_03_256	0.003898046336698102	-0.00027391485991704365	0.058540071373709146	-0.0585400713737078
Cells_Texture_Correlation_CorrGasdermin_3_00_256	0.01645974287180807	-0.0006671152527144713	0.12757038125521022	-0.1275703812552073
Cells_Texture_Correlation_CorrGasdermin_3_01_256	0.011135452354474551	-0.0005335603962568372	0.10074740099068039	-0.10074740099067808
Cells_Texture_Correlation_CorrGasdermin_3_02_256	0.017188936374142094	-0.0006773613967381822	0.13036670539307474	-0.1303667053930718
Cells_Texture_Correlation_CorrGasdermin_3_03_256	0.011573057564863931	-0.0005266096535816781	0.10348419500676528	-0.10348419500676294
Cells_Texture_Correlation_CorrMito_3_00_256	0.021117658899053482	-0.0006384717296409457	0.14905497132719833	-0.14905497132719492
Cells_Texture_Correlation_CorrMito_3_01_256	0.016987341444874682	-0.0005707142894735611	0.13024099860747185	-0.13024099860746888
Cells_Texture_Correlation_CorrMito_3_02_256	0.02188812793431938	-0.0006539709188095182	0.1516232150667394	-0.15162321506673596
Cells_Texture_Correlation_CorrMito_3_03_256	0.01728659849972103	-0.0005646347440827938	0.1309464027455613	-0.1309464027455583
Cells_Texture_Correlation_CorrPM_3_00_256	0.0011156080960065262	-0.0002607469402792561	0.003503243271308066	-0.0035032432713079857
Cells_Texture_Correlation_CorrPM_3_01_256	0.0008017148910243188	-0.00021978569447758718	0.0003167710980487356	-0.0003167710980487284
Cells_Texture_Correlation_CorrPM_3_02_256	0.0010879829870822366	-0.00025664941047908395	0.0011944040876461543	-0.0011944040876461272
Cells_Texture_Correlation_CorrPM_3_03_256	0.0008769859316296591	-0.00022889976597358533	-2.062395890330528e-06	2.0623958903304844e-06
Cells_Texture_Correlation_CorrRNA_3_00_256	0.0052708695780766535	-0.0004833125912318927	0.051866227906253545	-0.05186622790625235
Cells_Texture_Correlation_CorrRNA_3_01_256	0.0039884051682764765	-0.0003988244652000488	0.047413359719273795	-0.04741335971927272
Cells_Texture_Correlation_CorrRNA_3_02_256	0.004978503783453214	-0.00047422497278810124	0.04829434266974322	-0.04829434266974213
Cells_Texture_Correlation_CorrRNA_3_03_256	0.003848896384562872	-0.00038226608895657786	0.046713961934501974	-0.046713961934500906
Cells_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.0025255006059611285	-0.00038346370365006195	0.01046443750182168	-0.010464437501821442
Cells_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.002742253673576167	-0.00039649451306900834	0.013284020019500953	-0.013284020019500653
Cells_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.00238108123213443	-0.0003700369363161893	0.011672263697524155	-0.01167226369752389
Cells_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.0027365803441857794	-0.00039371408514895086	0.014259326589091015	-0.014259326589090687
Cells_Texture_DifferenceEntropy_CorrER_3_00_256	0.010949056614815156	-0.0007863375544785556	0.032701023300275425	-0.032701023300274676
Cells_Texture_DifferenceEntropy_CorrER_3_01_256	0.010868290478859177	-0.0007805987632506546	0.03603303764825346	-0.03603303764825263
Cells_Texture_DifferenceEntropy_CorrER_3_02_256	0.011422143877580337	-0.0007978698012240057	0.037319979851469176	-0.03731997985146832
Cells_Texture_DifferenceEntropy_CorrER_3_03_256	0.011203567071612408	-0.0007894942652837409	0.03611332881677467	-0.03611332881677385
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.024643167604742167	-0.0007334303024710639	0.14632727699875253	-0.14632727699874917
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.024491695544177405	-0.0007344782346349967	0.1459655561115778	-0.14596555611157447
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.024107842638784627	-0.0007328825148438215	0.14331691550185865	-0.14331691550185538
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.02471881182552138	-0.0007547120207918378	0.14312758563057446	-0.1431275856305712
Cells_Texture_DifferenceEntropy_CorrMito_3_00_256	0.026359121994812607	-0.0007099505439126083	0.15773854220341002	-0.1577385422034064
Cells_Texture_DifferenceEntropy_CorrMito_3_01_256	0.025982398691953068	-0.0007005727666590369	0.1568121087669146	-0.15681210876691104
Cells_Texture_DifferenceEntropy_CorrMito_3_02_256	0.02597277274609855	-0.000702521365124509	0.15583641271266735	-0.15583641271266382
Cells_Texture_DifferenceEntropy_CorrMito_3_03_256	0.026158047916661986	-0.0007198194938059455	0.15388976688146447	-0.15388976688146094
Cells_Texture_DifferenceEntropy_CorrPM_3_00_256	0.009991571115245401	-0.0007672850143347455	-0.0034545884889534955	0.0034545884889534166
Cells_Texture_DifferenceEntropy_CorrPM_3_01_256	0.008924215721682227	-0.0007335545579119927	-0.000603932326073052	0.0006039323260730382
Cells_Texture_DifferenceEntropy_CorrPM_3_02_256	0.009540092075557283	-0.0007589925476743334	-5.871008449401957e-05	5.871008449401823e-05
Cells_Texture_DifferenceEntropy_CorrPM_3_03_256	0.00940646493247499	-0.0007448191409890595	-0.0007442895008927348	0.0007442895008927177
Cells_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.008662358492974809	-0.0007099451128667572	0.01886899303647602	-0.01886899303647559
Cells_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.008570081241611072	-0.0007079627224914885	0.02055125138442463	-0.02055125138442416
Cells_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.00879748963578919	-0.0007105711215424168	0.022471806471518307	-0.022471806471517797
Cells_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.008994425884226498	-0.0007225599785118168	0.019573171468927286	-0.01957317146892684
Cells_Texture_DifferenceVariance_CorrDNA_3_00_256	0.002816823176966521	0.0003947454417980594	-0.013212046053220235	0.013212046053219935
Cells_Texture_DifferenceVariance_CorrDNA_3_01_256	0.00289790666957801	0.00039974567852254237	-0.013995407852578443	0.01399540785257812
Cells_Texture_DifferenceVariance_CorrDNA_3_02_256	0.0027118199427021983	0.00038642203849182695	-0.01393952402252386	0.013939524022523544
Cells_Texture_DifferenceVariance_CorrDNA_3_03_256	0.0029073164513583327	0.00040031180860804606	-0.01461499098895028	0.01461499098894995
Cells_Texture_DifferenceVariance_CorrER_3_00_256	0.011710893553013801	0.0007831120645165766	-0.04201527636449978	0.042015276364498824
Cells_Texture_DifferenceVariance_CorrER_3_01_256	0.011701476557198665	0.000782452009402118	-0.04367946889647451	0.043679468896473506
Cells_Texture_DifferenceVariance_CorrER_3_02_256	0.011822388254963734	0.0007836660897705797	-0.043648072206023035	0.04364807220602204
Cells_Texture_DifferenceVariance_CorrER_3_03_256	0.011900790443837739	0.0007879400128272321	-0.04445799008682727	0.04445799008682626
Cells_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.04499537361298889	0.0009618397538606533	-0.2057215405582538	0.20572154055824915
Cells_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.045895479175244946	0.0009827485785171056	-0.2092382472167167	0.20923824721671194
Cells_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.044621851603743545	0.0009586699196376871	-0.20490592133324975	0.20490592133324506
Cells_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.04544056168516597	0.0009793146313710143	-0.20728886905726807	0.20728886905726335
Cells_Texture_DifferenceVariance_CorrMito_3_00_256	0.04809444745732805	0.0009480470345556722	-0.2188345752338336	0.21883457523382857
Cells_Texture_DifferenceVariance_CorrMito_3_01_256	0.04916276931577823	0.0009682792381770396	-0.22303780884614666	0.22303780884614155
Cells_Texture_DifferenceVariance_CorrMito_3_02_256	0.04769365544589044	0.0009399550602428048	-0.2179845511035292	0.21798455110352422
Cells_Texture_DifferenceVariance_CorrMito_3_03_256	0.04879321616897303	0.000965041509316224	-0.22128034397309615	0.2212803439730911
Cells_Texture_DifferenceVariance_CorrPM_3_00_256	0.009761962146195957	0.0007345751731989327	0.010052306730405145	-0.010052306730404914
Cells_Texture_DifferenceVariance_CorrPM_3_01_256	0.009246064941570209	0.0007202467639953271	0.008530758283310713	-0.008530758283310517
Cells_Texture_DifferenceVariance_CorrPM_3_02_256	0.009653580360375447	0.0007344259192364304	0.00838434629562437	-0.008384346295624177
Cells_Texture_DifferenceVariance_CorrPM_3_03_256	0.009365387012223225	0.0007249890870501951	0.007774120315215615	-0.007774120315215438
Cells_Texture_DifferenceVariance_CorrRNA_3_00_256	0.008463977015761626	0.0006884650522410296	-0.020372969526041052	0.020372969526040587
Cells_Texture_DifferenceVariance_CorrRNA_3_01_256	0.008460924644815737	0.000688318308828387	-0.023029391458418487	0.02302939145841796
Cells_Texture_DifferenceVariance_CorrRNA_3_02_256	0.008484080515848813	0.0006882542638941395	-0.022142345029121872	0.022142345029121366
Cells_Texture_DifferenceVariance_CorrRNA_3_03_256	0.008579221878920573	0.000693607877114831	-0.023101476137119215	0.023101476137118687
Cells_Texture_Entropy_CorrDNA_3_00_256	0.0037046365224263633	-0.0004628810343378302	0.008415844671315502	-0.008415844671315311
Cells_Texture_Entropy_CorrDNA_3_01_256	0.0037745014324701565	-0.000466429379284585	0.009466667903203304	-0.009466667903203088
Cells_Texture_Entropy_CorrDNA_3_02_256	0.003766024766843512	-0.00046715339799693195	0.008270325567172887	-0.008270325567172698
Cells_Texture_Entropy_CorrDNA_3_03_256	0.0037499246125051178	-0.00046469882105355066	0.009501668271126439	-0.009501668271126223
Cells_Texture_Entropy_CorrER_3_00_256	0.012570677550604703	-0.0008247408736224925	0.04792672833458686	-0.047926728334585764
Cells_Texture_Entropy_CorrER_3_01_256	0.012522461299583454	-0.0008185778633250064	0.050293899555272026	-0.050293899555270874
Cells_Texture_Entropy_CorrER_3_02_256	0.01261760772095033	-0.00082506876160983	0.04937754801570539	-0.049377548015704265
Cells_Texture_Entropy_CorrER_3_03_256	0.012631429105880443	-0.0008239783610288003	0.04959688120630189	-0.04959688120630076
Cells_Texture_Entropy_CorrGasdermin_3_00_256	0.03235448300207655	-0.000858144524401413	0.1664196514641845	-0.1664196514641807
Cells_Texture_Entropy_CorrGasdermin_3_01_256	0.032394642154706665	-0.0008567425043740108	0.16688480176984088	-0.16688480176983708
Cells_Texture_Entropy_CorrGasdermin_3_02_256	0.03223463038827579	-0.000858780744272654	0.16561213587132617	-0.1656121358713224
Cells_Texture_Entropy_CorrGasdermin_3_03_256	0.032451854637530975	-0.0008653646962148641	0.16574981179998932	-0.16574981179998555
Cells_Texture_Entropy_CorrMito_3_00_256	0.032575170221885164	-0.0007912762341459954	0.172828635310765	-0.17282863531076104
Cells_Texture_Entropy_CorrMito_3_01_256	0.03263316121862392	-0.0007895329315329011	0.17331323308933577	-0.1733132330893318
Cells_Texture_Entropy_CorrMito_3_02_256	0.03251438477197888	-0.0007899311606988721	0.17234461554357777	-0.17234461554357386
Cells_Texture_Entropy_CorrMito_3_03_256	0.03266644007939423	-0.0007975194461278312	0.17218981308677228	-0.17218981308676837
Cells_Texture_Entropy_CorrPM_3_00_256	0.006870670203299234	-0.0006303178259297752	-0.005018475383411797	0.005018475383411683
Cells_Texture_Entropy_CorrPM_3_01_256	0.006737572843453887	-0.0006264030466757913	-0.004327455808219633	0.004327455808219534
Cells_Texture_Entropy_CorrPM_3_02_256	0.00681903262156891	-0.0006298298756880356	-0.004290276161349368	0.00429027616134927
Cells_Texture_Entropy_CorrPM_3_03_256	0.006921012919767655	-0.0006335314740894852	-0.004267963224312894	0.004267963224312797
Cells_Texture_Entropy_CorrRNA_3_00_256	0.009305487926433043	-0.0007291334813517106	0.02875050410570887	-0.028750504105708216
Cells_Texture_Entropy_CorrRNA_3_01_256	0.009308422142328965	-0.000728925836828493	0.03009887797110694	-0.03009887797110625
Cells_Texture_Entropy_CorrRNA_3_02_256	0.009346509073293707	-0.0007299315446170814	0.029922542334679836	-0.029922542334679156
Cells_Texture_Entropy_CorrRNA_3_03_256	0.009469475086590129	-0.000735537930219047	0.029426808427241	-0.02942680842724032
Cells_Texture_InfoMeas1_CorrDNA_3_00_256	0.0023133164197397527	0.00017441849574522351	-0.05665693238316215	0.056656932383160864
Cells_Texture_InfoMeas1_CorrDNA_3_01_256	0.00227764978142031	0.00018236625249183478	-0.05428449207125138	0.05428449207125015
Cells_Texture_InfoMeas1_CorrDNA_3_02_256	0.002345673047164043	0.0001432766530767145	-0.0575090832853236	0.05750908328532229
Cells_Texture_InfoMeas1_CorrDNA_3_03_256	0.0022689708568569555	0.00016655170387927485	-0.05441669253939496	0.05441669253939372
Cells_Texture_InfoMeas1_CorrER_3_00_256	0.000722186215578402	-0.00015567038831356127	-0.01684294202569924	0.01684294202569886
Cells_Texture_InfoMeas1_CorrER_3_01_256	0.00036586355577272744	-0.00011960681876975182	-0.010161861831778855	0.010161861831778623
Cells_Texture_InfoMeas1_CorrER_3_02_256	0.0005677059702691167	-0.0001632979238833161	-0.009342951468250807	0.009342951468250595
Cells_Texture_InfoMeas1_CorrER_3_03_256	0.00044774274317394003	-0.00013776099990058638	-0.009811373415388907	0.009811373415388683
Cells_Texture_InfoMeas1_CorrGasdermin_3_00_256	0.00025932249082949443	-3.933567765113126e-05	0.017328891386008342	-0.017328891386007947
Cells_Texture_InfoMeas1_CorrGasdermin_3_01_256	0.0010763423918359605	-0.00010086337993798773	0.033828724337115715	-0.033828724337114945
Cells_Texture_InfoMeas1_CorrGasdermin_3_02_256	0.0002760757607606079	-5.5381560145687054e-05	0.017113309163035013	-0.017113309163034624
Cells_Texture_InfoMeas1_CorrGasdermin_3_03_256	0.0010166475578806677	-0.0001384659263004183	0.030226955783050194	-0.0302269557830495
Cells_Texture_InfoMeas1_CorrMito_3_00_256	0.0007223722549309919	9.458135946907948e-05	-0.027664991311588685	0.027664991311588057
Cells_Texture_InfoMeas1_CorrMito_3_01_256	4.107240388695477e-05	3.12744484711212e-05	-0.005880186638916124	0.0058801866389159895
Cells_Texture_InfoMeas1_CorrMito_3_02_256	0.0007453215260914137	9.840898428202837e-05	-0.02784473814136959	0.027844738141368956
Cells_Texture_InfoMeas1_CorrMito_3_03_256	4.608121358706807e-05	-6.169587325622129e-06	-0.007202040338929284	0.00720204033892912
Cells_Texture_InfoMeas1_CorrPM_3_00_256	6.229569733517959e-05	-4.692952004757108e-05	-0.004693108124274118	0.004693108124274012
Cells_Texture_InfoMeas1_CorrPM_3_01_256	5.96764782885284e-05	-5.65473534923963e-05	-0.0017110603372206554	0.0017110603372206162
Cells_Texture_InfoMeas1_CorrPM_3_02_256	4.626751934322382e-05	-5.067116813150331e-05	-0.001110810875791169	0.0011108108757911439
Cells_Texture_InfoMeas1_CorrPM_3_03_256	9.548148889526598e-05	-7.365137382653597e-05	-0.0006792298820380088	0.0006792298820379933
Cells_Texture_InfoMeas1_CorrRNA_3_00_256	0.0004377166480048489	-5.751571288133749e-06	-0.022039267207396282	0.02203926720739578
Cells_Texture_InfoMeas1_CorrRNA_3_01_256	0.0002286853210273776	-2.8118729673719633e-05	-0.015112057456562557	0.015112057456562212
Cells_Texture_InfoMeas1_CorrRNA_3_02_256	0.00022050226919556604	-9.701488373186392e-06	-0.01536876178194935	0.015368761781948998
Cells_Texture_InfoMeas1_CorrRNA_3_03_256	0.0002972482232576068	-5.007996475560259e-05	-0.01611225007360748	0.016112250073607108
Cells_Texture_InfoMeas2_CorrDNA_3_00_256	0.015046435590736151	-0.0012947186791959014	0.15539762063341367	-0.15539762063341012
Cells_Texture_InfoMeas2_CorrDNA_3_01_256	0.015583452908880413	-0.0014252230212028624	0.1852077351632822	-0.18520773516327796
Cells_Texture_InfoMeas2_CorrDNA_3_02_256	0.015232304179228606	-0.001257398361456439	0.15278026361993982	-0.15278026361993635
Cells_Texture_InfoMeas2_CorrDNA_3_03_256	0.0159617527390431	-0.0014573810018978781	0.18924031052122975	-0.18924031052122545
Cells_Texture_InfoMeas2_CorrER_3_00_256	0.007724822779748841	-0.0005157598720695928	0.08103204673619338	-0.08103204673619153
Cells_Texture_InfoMeas2_CorrER_3_01_256	0.005788510857048346	-0.0004308244473238865	0.06718001646133422	-0.06718001646133268
Cells_Texture_InfoMeas2_CorrER_3_02_256	0.007298584160858823	-0.0005122152679467447	0.07639413128929848	-0.07639413128929674
Cells_Texture_InfoMeas2_CorrER_3_03_256	0.005759638636014919	-0.00042847003163763036	0.06600801008267287	-0.06600801008267138
Cells_Texture_InfoMeas2_CorrGasdermin_3_00_256	0.023256574256355522	-0.000863841258463117	0.17121975337887027	-0.17121975337886636
Cells_Texture_InfoMeas2_CorrGasdermin_3_01_256	0.018199313974356257	-0.0007176696193345343	0.1428299970067633	-0.14282999700676005
Cells_Texture_InfoMeas2_CorrGasdermin_3_02_256	0.02374807966389858	-0.0008663574811743581	0.1719537911565051	-0.17195379115650117
Cells_Texture_InfoMeas2_CorrGasdermin_3_03_256	0.019075483834890217	-0.0007313618286499834	0.1467442753644814	-0.14674427536447807
Cells_Texture_InfoMeas2_CorrMito_3_00_256	0.028811386509635217	-0.0007992574969870691	0.18615416907620125	-0.186154169076197
Cells_Texture_InfoMeas2_CorrMito_3_01_256	0.024889394042901025	-0.00071933735905438	0.16766602784357407	-0.16766602784357024
Cells_Texture_InfoMeas2_CorrMito_3_02_256	0.029451719634212115	-0.0008116657443717891	0.1881383386607665	-0.1881383386607622
Cells_Texture_InfoMeas2_CorrMito_3_03_256	0.02543680676797433	-0.0007260683039886846	0.16869844927061015	-0.16869844927060632
Cells_Texture_InfoMeas2_CorrPM_3_00_256	0.0011482960476817405	-0.0002671614585600588	0.006700674001249005	-0.00670067400124885
Cells_Texture_InfoMeas2_CorrPM_3_01_256	0.0008489677596205114	-0.00022869558107570232	0.004590912896578669	-0.004590912896578565
Cells_Texture_InfoMeas2_CorrPM_3_02_256	0.0010890018546088065	-0.0002600723641054022	0.005181511782868897	-0.005181511782868778
Cells_Texture_InfoMeas2_CorrPM_3_03_256	0.0009858220748057978	-0.00024613230965683	0.004271228403421931	-0.0042712284034218334
Cells_Texture_InfoMeas2_CorrRNA_3_00_256	0.006735030245843987	-0.0005612255692733518	0.06655718423777236	-0.06655718423777084
Cells_Texture_InfoMeas2_CorrRNA_3_01_256	0.005343758903993745	-0.00048260046145245185	0.057572634157662214	-0.05757263415766091
Cells_Texture_InfoMeas2_CorrRNA_3_02_256	0.006497978224379697	-0.0005553080422129573	0.06316521542583062	-0.06316521542582917
Cells_Texture_InfoMeas2_CorrRNA_3_03_256	0.005485001064230444	-0.000484970069108024	0.058021654323348174	-0.05802165432334685
Cells_Texture_InverseDifferenceMoment_CorrDNA_3_00_256	0.001943260308761352	0.00034409562271593567	0.0014189453459240316	-0.0014189453459239993
Cells_Texture_InverseDifferenceMoment_CorrDNA_3_01_256	0.0019451198866753394	0.00034221032500608093	0.0011634222268653031	-0.0011634222268652767
Cells_Texture_InverseDifferenceMoment_CorrDNA_3_02_256	0.0018355006343345748	0.0003341715928118048	0.001138835655765641	-0.001138835655765615
Cells_Texture_InverseDifferenceMoment_CorrDNA_3_03_256	0.002051627725180305	0.00035189256788330735	0.0006259544603042965	-0.0006259544603042822
Cells_Texture_InverseDifferenceMoment_CorrER_3_00_256	0.01077196598929242	0.0007802666462729971	-0.03901024026836378	0.03901024026836288
Cells_Texture_InverseDifferenceMoment_CorrER_3_01_256	0.010538978653238273	0.0007670781963223568	-0.04152346194346186	0.04152346194346091
Cells_Texture_InverseDifferenceMoment_CorrER_3_02_256	0.011234020980115278	0.0007949842527205713	-0.04353086579565536	0.04353086579565437
Cells_Texture_InverseDifferenceMoment_CorrER_3_03_256	0.011144325808253086	0.0007877533781447154	-0.04108777955984334	0.0410877795598424
Cells_Texture_InverseDifferenceMoment_CorrGasdermin_3_00_256	0.023158829005088144	0.0007602749768513356	-0.14143487125480925	0.141434871254806
Cells_Texture_InverseDifferenceMoment_CorrGasdermin_3_01_256	0.02442476981038255	0.0007738263113192679	-0.1449463704658674	0.1449463704658641
Cells_Texture_InverseDifferenceMoment_CorrGasdermin_3_02_256	0.0233040871406911	0.0007643457429035559	-0.14041510501525784	0.14041510501525467
Cells_Texture_InverseDifferenceMoment_CorrGasdermin_3_03_256	0.02529046876723362	0.0008098858007970876	-0.14375973661329094	0.14375973661328767
Cells_Texture_InverseDifferenceMoment_CorrMito_3_00_256	0.02225888273030996	0.0006886386681372508	-0.14517911039204678	0.1451791103920435
Cells_Texture_InverseDifferenceMoment_CorrMito_3_01_256	0.02325760914346897	0.0006974625965696427	-0.14786559210198447	0.14786559210198108
Cells_Texture_InverseDifferenceMoment_CorrMito_3_02_256	0.022334861023126096	0.000684583672525763	-0.14425822368959956	0.14425822368959626
Cells_Texture_InverseDifferenceMoment_CorrMito_3_03_256	0.02392415588233021	0.0007274105544733581	-0.14605351730679972	0.1460535173067964
Cells_Texture_InverseDifferenceMoment_CorrPM_3_00_256	0.00900864985960459	0.0007363094643428026	0.0038837116834045298	-0.0038837116834044413
Cells_Texture_InverseDifferenceMoment_CorrPM_3_01_256	0.008339157863712754	0.0007135773850938386	0.0027306657966504155	-0.002730665796650353
Cells_Texture_InverseDifferenceMoment_CorrPM_3_02_256	0.008904149337334522	0.0007369502022306314	0.001110789643880511	-0.0011107896438804859
Cells_Texture_InverseDifferenceMoment_CorrPM_3_03_256	0.008623991998124803	0.0007147732578852405	0.0029085936578160665	-0.002908593657816
Cells_Texture_InverseDifferenceMoment_CorrRNA_3_00_256	0.008355880121663217	0.0007085087927238116	-0.022469602220947668	0.022469602220947158
Cells_Texture_InverseDifferenceMoment_CorrRNA_3_01_256	0.008246572185378498	0.0007043439711951607	-0.024362682731056857	0.0243626827310563
Cells_Texture_InverseDifferenceMoment_CorrRNA_3_02_256	0.00848860251454231	0.0007117914710162744	-0.02554623507610037	0.025546235076099783
Cells_Texture_InverseDifferenceMoment_CorrRNA_3_03_256	0.008765393019567247	0.0007223089172200302	-0.023154076194577884	0.023154076194577357
Cells_Texture_SumAverage_CorrDNA_3_00_256	0.0017473850486847686	-0.0003016280970239227	-0.017406529924047537	0.017406529924047138
Cells_Texture_SumAverage_CorrDNA_3_01_256	0.0017796706886225033	-0.00030766585333239947	-0.01657522832986293	0.01657522832986255
Cells_Texture_SumAverage_CorrDNA_3_02_256	0.0017608129915882564	-0.000303812959087713	-0.017163384438728203	0.01716338443872781
Cells_Texture_SumAverage_CorrDNA_3_03_256	0.0017582382260024065	-0.0003049305593183785	-0.016722059111746897	0.01672205911174652
Cells_Texture_SumAverage_CorrER_3_00_256	0.005872271132178919	-0.0004520518969180923	0.02641303413627156	-0.026413034136270958
Cells_Texture_SumAverage_CorrER_3_01_256	0.0059158546507914744	-0.00045472193767555954	0.026622801408043004	-0.0266228014080424
Cells_Texture_SumAverage_CorrER_3_02_256	0.005855896101142344	-0.0004518594150486118	0.026529333641692507	-0.026529333641691907
