feature	r2_score	Metadata_number_of_singlecells	ATP_1mM	DMSO 0.1%_0
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.0031704271700723208	0.00023109886965277956	-0.013589884883378613	0.01358988488337849
Cells_Neighbors_FirstClosestDistance_Adjacent	0.0023139809439319814	-0.00024310021236902279	-0.019030988067332083	0.019030988067331913
Cells_Neighbors_FirstClosestObjectNumber_Adjacent	0.03241770329220839	0.0007513534349373248	-0.023332777157257116	0.023332777157256908
Cells_Neighbors_NumberOfNeighbors_Adjacent	0.030632877273073622	0.000855426976241649	0.03803036045222315	-0.03803036045222281
Cells_Neighbors_PercentTouching_Adjacent	0.023264976058583575	0.0007429740090096312	0.06077571735352054	-0.06077571735351999
Cells_Neighbors_SecondClosestDistance_Adjacent	0.010110436894070984	-0.0004948528296224356	-0.008900394418885548	0.008900394418885469
Cells_Neighbors_SecondClosestObjectNumber_Adjacent	0.0323121062707572	0.0007489796061670961	-0.024402320007632053	0.024402320007631834
Cells_Parent_Nuclei	0.032260013746872374	0.0007483492314162108	-0.023710614820909283	0.02371061482090907
Cells_RadialDistribution_FracAtD_CorrDNA_1of4	7.254221708330455e-05	3.4426227929808144e-05	-0.00229170408681992	0.0022917040868198997
Cells_RadialDistribution_FracAtD_CorrDNA_2of4	7.815732569871336e-05	2.3337793949209508e-05	-0.005821901935477514	0.005821901935477462
Cells_RadialDistribution_FracAtD_CorrDNA_3of4	0.0003492260188375784	-8.517358544263582e-05	-0.012069058150908422	0.012069058150908314
Cells_RadialDistribution_FracAtD_CorrDNA_4of4	7.814872941180884e-05	1.8674010215408527e-05	0.009351667972108702	-0.009351667972108617
Cells_RadialDistribution_FracAtD_CorrER_1of4	0.0015481572635054341	-0.00011127874821196034	0.025504337202514764	-0.025504337202514535
Cells_RadialDistribution_FracAtD_CorrER_2of4	0.0014589305041682321	-0.00011375106519828369	0.022964574059799188	-0.02296457405979898
Cells_RadialDistribution_FracAtD_CorrER_3of4	0.00044998116055661175	-7.169002705351042e-05	0.010335134191228166	-0.010335134191228074
Cells_RadialDistribution_FracAtD_CorrER_4of4	0.001238587838881311	0.00010814398993069438	-0.020208924340962813	0.020208924340962633
Cells_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0036943458095218817	-0.0001507564485700641	0.044496309042685506	-0.0444963090426851
Cells_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.003572733867948541	-0.00015919109632120518	0.04049554777500672	-0.04049554777500635
Cells_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.002300045797295258	-0.0001796959594019681	0.018478696666123118	-0.01847869666612295
Cells_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.003594919610295122	0.0001859672897179224	-0.03448918318919262	0.03448918318919231
Cells_RadialDistribution_FracAtD_CorrMito_1of4	0.002657249353227087	-0.00021035687923916	0.015638288404147646	-0.015638288404147504
Cells_RadialDistribution_FracAtD_CorrMito_2of4	0.0027331011669777805	-0.00022529400326202936	0.009486191914851462	-0.009486191914851377
Cells_RadialDistribution_FracAtD_CorrMito_3of4	0.002462003283844827	-0.000238702120459578	-0.009031616705568707	0.009031616705568625
Cells_RadialDistribution_FracAtD_CorrMito_4of4	0.0031161380036879294	0.0002554908265407763	-0.002170062355871169	0.0021700623558711493
Cells_RadialDistribution_FracAtD_CorrPM_1of4	0.0010554599537769827	-6.376876077359304e-05	0.02564985698961148	-0.025649856989611253
Cells_RadialDistribution_FracAtD_CorrPM_2of4	0.0009796656218650224	-5.578189097703411e-05	0.02555305826110983	-0.025553058261109603
Cells_RadialDistribution_FracAtD_CorrPM_3of4	0.0005563387849009116	-2.5360275908282547e-05	0.021472255052971123	-0.021472255052970932
Cells_RadialDistribution_FracAtD_CorrPM_4of4	0.0009256309542249319	4.649371237368866e-05	-0.02596938324962289	0.025969383249622658
Cells_RadialDistribution_FracAtD_CorrRNA_1of4	0.0012515937630189766	-0.00010872833946850587	0.020654727806711164	-0.02065472780671098
Cells_RadialDistribution_FracAtD_CorrRNA_2of4	0.0011977842848940323	-0.00011270894113196891	0.01817937688139271	-0.018179376881392546
Cells_RadialDistribution_FracAtD_CorrRNA_3of4	0.0006342529649744355	-9.914660382668912e-05	0.00780932661656469	-0.00780932661656462
Cells_RadialDistribution_FracAtD_CorrRNA_4of4	0.0011623226208948845	0.00011928820173164455	-0.015598511251499324	0.015598511251499182
Cells_RadialDistribution_MeanFrac_CorrDNA_1of4	0.00042182164985704595	-2.9510729908485213e-05	-0.021957616732271833	0.02195761673227164
Cells_RadialDistribution_MeanFrac_CorrDNA_2of4	0.0007916179276608037	-6.557402664385789e-05	-0.029623597197188503	0.029623597197188233
Cells_RadialDistribution_MeanFrac_CorrDNA_3of4	0.0024864641346087346	-0.00020111560645565783	-0.042104194701727916	0.042104194701727535
Cells_RadialDistribution_MeanFrac_CorrDNA_4of4	0.0008436779051180787	0.00010011255801999147	0.02749655193076698	-0.02749655193076673
Cells_RadialDistribution_MeanFrac_CorrER_1of4	0.0031979214649900944	-0.00025644347720355225	0.005139917316788379	-0.0051399173167883325
Cells_RadialDistribution_MeanFrac_CorrER_2of4	0.0040387645946627915	-0.0002991542978209989	-0.00211478105550684	0.002114781055506821
Cells_RadialDistribution_MeanFrac_CorrER_3of4	0.003582992002029717	-0.00028695195964588584	-0.02841895069838224	0.028418950698381983
Cells_RadialDistribution_MeanFrac_CorrER_4of4	0.004499428540096662	0.00032718001214413395	0.013075779962019918	-0.013075779962019802
Cells_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0074476749687756305	-0.0003662669945547309	0.022733102093615475	-0.02273310209361527
Cells_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.008943824312821369	-0.00041683905757029544	0.015413163684887515	-0.015413163684887377
Cells_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.009800883620205258	-0.0004813081402850666	-0.025271867949646053	0.025271867949645827
Cells_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.011888424027333921	0.0004970711598696674	-0.00935348869585126	0.009353488695851175
Cells_RadialDistribution_MeanFrac_CorrMito_1of4	0.008084731121511979	-0.0004427134379215731	-0.015394945523508369	0.015394945523508232
Cells_RadialDistribution_MeanFrac_CorrMito_2of4	0.010752422393739303	-0.0005126532695408748	-0.027786725670649826	0.027786725670649576
Cells_RadialDistribution_MeanFrac_CorrMito_3of4	0.014715577953113512	-0.000583675075670218	-0.06613218621495282	0.06613218621495222
Cells_RadialDistribution_MeanFrac_CorrMito_4of4	0.015298234134404787	0.0006141451164347355	0.04392654873726339	-0.043926548737262996
Cells_RadialDistribution_MeanFrac_CorrPM_1of4	0.003732084518579981	-0.0002844912370685967	-0.005113698267020395	0.005113698267020349
Cells_RadialDistribution_MeanFrac_CorrPM_2of4	0.004818284601887157	-0.0003286383159681832	-0.009358464002986745	0.009358464002986662
Cells_RadialDistribution_MeanFrac_CorrPM_3of4	0.005315687375442857	-0.00035021754301633876	-0.026149768657786267	0.026149768657786034
Cells_RadialDistribution_MeanFrac_CorrPM_4of4	0.006282400494343143	0.0003803124285833251	0.014783752934793	-0.014783752934792865
Cells_RadialDistribution_MeanFrac_CorrRNA_1of4	0.003602618566198923	-0.000284648690183056	-0.0055905456064521564	0.005590545606452106
Cells_RadialDistribution_MeanFrac_CorrRNA_2of4	0.004679520986724306	-0.000329618236543088	-0.012961512010611277	0.01296151201061116
Cells_RadialDistribution_MeanFrac_CorrRNA_3of4	0.005553892369556168	-0.0003543238703674697	-0.03762518443152519	0.03762518443152485
Cells_RadialDistribution_MeanFrac_CorrRNA_4of4	0.005919022915158223	0.000375569352619627	0.021674598618909146	-0.02167459861890895
Cells_RadialDistribution_RadialCV_CorrDNA_1of4	0.0007885930139946984	8.254294747820808e-05	0.028113366901820633	-0.02811336690182038
Cells_RadialDistribution_RadialCV_CorrDNA_2of4	0.0011825441239051715	9.121313778098036e-05	0.035351039433852455	-0.035351039433852136
Cells_RadialDistribution_RadialCV_CorrDNA_3of4	0.0014954316167621329	0.00013328922617159873	0.0376015331706935	-0.03760153317069316
Cells_RadialDistribution_RadialCV_CorrDNA_4of4	0.0006815404457117813	0.00012892956843399338	0.013043289515860087	-0.013043289515859969
Cells_RadialDistribution_RadialCV_CorrER_1of4	0.0007722173443531766	-0.0001294234981964244	-0.0016807465114584102	0.001680746511458395
Cells_RadialDistribution_RadialCV_CorrER_2of4	0.004306365382696464	-0.00031299991479444484	-0.028822249804838107	0.02882224980483785
Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0070558592710755486	-0.00039031875683634675	-0.03853056089571129	0.03853056089571094
Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0017589365560205517	-8.193829991656135e-05	0.031108909672653444	-0.031108909672653166
Cells_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0074214495388396085	-0.00041213790382866146	-0.03785941202683375	0.03785941202683341
Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0073821293659420695	-0.0004071083399500279	-0.03711941204755279	0.03711941204755246
Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.004530926461613571	-0.00030999349537321564	-0.013214942513781257	0.013214942513781138
Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.004091901908789608	-0.00028520419852932845	-0.003865535369239218	0.0038655353692391833
Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.009224952561768807	-0.0004535263420998956	-0.04452935883263945	0.044529358832639046
Cells_RadialDistribution_RadialCV_CorrMito_2of4	0.011401374689483212	-0.0004922992613079451	-0.05654020090015924	0.056540200900158724
Cells_RadialDistribution_RadialCV_CorrMito_3of4	0.010680228023531857	-0.0004672878413932545	-0.05837480500095252	0.058374805000952
Cells_RadialDistribution_RadialCV_CorrMito_4of4	0.008129224900335519	-0.000416561792299787	-0.04375419894939321	0.04375419894939282
Cells_RadialDistribution_RadialCV_CorrPM_1of4	6.531813167431899e-05	-3.820776250561725e-05	-0.0018436625948129496	0.001843662594812933
Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.0005136069133088172	-0.00010130586112708944	-0.013453898169609138	0.013453898169609018
Cells_RadialDistribution_RadialCV_CorrPM_3of4	0.0008906533290293783	-0.00013713498716430827	-0.011924579646527288	0.01192457964652718
Cells_RadialDistribution_RadialCV_CorrPM_4of4	0.0009414727134940959	-2.9859085512481905e-05	0.02696717594515969	-0.026967175945159447
Cells_RadialDistribution_RadialCV_CorrRNA_1of4	0.0003189915474566263	-6.763045241375963e-05	0.006074841118240587	-0.006074841118240532
Cells_RadialDistribution_RadialCV_CorrRNA_2of4	0.0018715999460360289	-0.00020214821672126968	-0.01930407219885158	0.019304072198851406
Cells_RadialDistribution_RadialCV_CorrRNA_3of4	0.0020350421118724427	-0.00020762543382735074	-0.019826366359815203	0.019826366359815027
Cells_RadialDistribution_RadialCV_CorrRNA_4of4	0.0012414762888027786	-3.652762572216057e-05	0.030790177594332807	-0.030790177594332533
Cells_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.004944588318918752	0.000334839683794579	0.03736305416160903	-0.0373630541616087
Cells_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.004890483581987626	0.0003323660481219556	0.037616573205002266	-0.037616573205001926
Cells_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.005056437235830824	0.00033910863830395013	0.03730215083147145	-0.03730215083147112
Cells_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.0048945417455791285	0.00033200123992179446	0.03816655164038547	-0.03816655164038513
Cells_Texture_AngularSecondMoment_CorrER_3_00_256	0.02881051155597536	0.0008475496646065662	0.05138612500140083	-0.051386125001400364
Cells_Texture_AngularSecondMoment_CorrER_3_01_256	0.026284286012608016	0.0008102597235139094	0.05059120652970911	-0.05059120652970865
Cells_Texture_AngularSecondMoment_CorrER_3_02_256	0.028737571206249535	0.0008453995551534623	0.05079584214572966	-0.0507958421457292
Cells_Texture_AngularSecondMoment_CorrER_3_03_256	0.026692165390669653	0.000816343732433623	0.05082863616577596	-0.0508286361657755
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.08536827847728012	0.0013801801096636666	0.27599807830847406	-0.27599807830847156
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.08179319874007773	0.0013346222626373482	0.2754625001558476	-0.2754625001558451
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.08484030027418588	0.0013740521277803889	0.27418768344533245	-0.27418768344533
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.08197741522280655	0.001336900617308871	0.2745927029286564	-0.2745927029286539
Cells_Texture_AngularSecondMoment_CorrMito_3_00_256	0.09986996189464314	0.0014790287313475366	0.32446876076519154	-0.32446876076518866
Cells_Texture_AngularSecondMoment_CorrMito_3_01_256	0.09876315399199787	0.001451804043450431	0.33008770105629787	-0.3300877010562949
Cells_Texture_AngularSecondMoment_CorrMito_3_02_256	0.09972340535204194	0.0014750757592261444	0.32363768037680907	-0.3236376803768061
Cells_Texture_AngularSecondMoment_CorrMito_3_03_256	0.09869757399092904	0.001450796948839531	0.32880089510091026	-0.3288008951009073
Cells_Texture_AngularSecondMoment_CorrPM_3_00_256	0.0009053791332707117	0.00013791544703786347	0.003187977931849934	-0.0031879779318499052
Cells_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0008158260993078592	0.00013165453100512156	0.003630487270212937	-0.0036304872702129045
Cells_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0009400830700792007	0.0001402950968131125	0.0028412635929176075	-0.002841263592917582
Cells_Texture_AngularSecondMoment_CorrPM_3_03_256	0.0008201839685401113	0.00013215305492150537	0.003797760725068311	-0.0037977607250682765
Cells_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.017199776398066913	0.000638438070760609	0.046953686387884344	-0.04695368638788393
Cells_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.016491315155542696	0.0006257738768670059	0.0479423681739827	-0.04794236817398227
Cells_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.01719300130071899	0.000638396999851516	0.047728767564222785	-0.047728767564222355
Cells_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.016830855501689834	0.0006319181149719847	0.04827315905618586	-0.04827315905618542
Cells_Texture_Contrast_CorrDNA_3_00_256	0.003701775469351909	-0.00026872765813679524	-0.042261949704562686	0.042261949704562304
Cells_Texture_Contrast_CorrDNA_3_01_256	0.0035926939647379363	-0.0002808612053443118	-0.03918723165348308	0.039187231653482736
Cells_Texture_Contrast_CorrDNA_3_02_256	0.0037599441706061	-0.0002916571814761886	-0.0391577293007739	0.03915772930077355
Cells_Texture_Contrast_CorrDNA_3_03_256	0.0034843715642468576	-0.0002637564899876768	-0.04065017594503256	0.040650175945032195
Cells_Texture_Contrast_CorrER_3_00_256	0.005465436333913387	-0.0002745951969781331	-0.01434487638707015	0.014344876387070021
Cells_Texture_Contrast_CorrER_3_01_256	0.004003955709863671	-0.0002539406345894324	-0.010369213060389923	0.01036921306038983
Cells_Texture_Contrast_CorrER_3_02_256	0.004331491600112813	-0.0002192155912655401	-0.010728836732350396	0.0107288367323503
Cells_Texture_Contrast_CorrER_3_03_256	0.004660327316563184	-0.00022187531074507443	-0.013477068485592051	0.013477068485591928
Cells_Texture_Contrast_CorrGasdermin_3_00_256	0.03138210995340596	-0.0005684986009991642	-0.023615180387815446	0.023615180387815234
Cells_Texture_Contrast_CorrGasdermin_3_01_256	0.02323690123290134	-0.000573117416354615	-0.024650226736305035	0.024650226736304813
Cells_Texture_Contrast_CorrGasdermin_3_02_256	0.025717640961671395	-0.0005228906229573145	-0.02212706402565523	0.022127064025655032
Cells_Texture_Contrast_CorrGasdermin_3_03_256	0.031013123266916076	-0.0005276708395718664	-0.022298875060659154	0.022298875060658953
Cells_Texture_Contrast_CorrMito_3_00_256	0.06303622166488887	-0.0013220799517330397	-0.059585981558597664	0.05958598155859713
Cells_Texture_Contrast_CorrMito_3_01_256	0.061639261554775726	-0.001259326353083134	-0.05835055778705289	0.05835055778705237
Cells_Texture_Contrast_CorrMito_3_02_256	0.06467545196745128	-0.0013285335523566977	-0.059051311817062496	0.05905131181706196
Cells_Texture_Contrast_CorrMito_3_03_256	0.05641856429853964	-0.0013096687159709515	-0.05799460029906804	0.057994600299067514
Cells_Texture_Contrast_CorrPM_3_00_256	0.0044118902345674504	-0.0003787448069615181	-0.0659585757462073	0.0659585757462067
Cells_Texture_Contrast_CorrPM_3_01_256	0.003934262716341341	-0.00038162824795740874	-0.06405799775601541	0.06405799775601483
Cells_Texture_Contrast_CorrPM_3_02_256	0.006142999870586752	-0.0004471355487927911	-0.06907107500981673	0.0690710750098161
Cells_Texture_Contrast_CorrPM_3_03_256	0.004472370775652212	-0.00037289369173399675	-0.057849099025298945	0.05784909902529842
Cells_Texture_Contrast_CorrRNA_3_00_256	0.0009385236022607657	-0.00015031268287502914	-0.018817667202637854	0.018817667202637684
Cells_Texture_Contrast_CorrRNA_3_01_256	0.0012325791486729187	-0.00013134414156525413	-0.012952498392084264	0.012952498392084146
Cells_Texture_Contrast_CorrRNA_3_02_256	0.001223730302701509	-0.00010097439112436763	-0.010934545878816758	0.01093454587881666
Cells_Texture_Contrast_CorrRNA_3_03_256	0.0008203689976983286	-0.00010696876754881876	-0.015070431438699957	0.01507043143869982
Cells_Texture_Correlation_CorrDNA_3_00_256	0.0007810750540739875	0.00015358965452979216	-0.023358115992954218	0.02335811599295401
Cells_Texture_Correlation_CorrDNA_3_01_256	0.0014386998836263265	0.00021546408579514774	-0.02107317075829053	0.02107317075829034
Cells_Texture_Correlation_CorrDNA_3_02_256	0.001412488477726459	0.00018705231746317426	-0.03729263538280201	0.03729263538280167
Cells_Texture_Correlation_CorrDNA_3_03_256	0.0012484411667377238	0.00020655932518582462	-0.011350504027031381	0.011350504027031279
Cells_Texture_Correlation_CorrER_3_00_256	0.006811505791526118	-0.00039414270980011717	-0.016288839173416114	0.01628883917341597
Cells_Texture_Correlation_CorrER_3_01_256	0.003735555290728221	-0.0002919002964075499	-0.009701204608921985	0.009701204608921899
Cells_Texture_Correlation_CorrER_3_02_256	0.005368032248025845	-0.00035342300367071863	-0.019304084772191324	0.01930408477219115
Cells_Texture_Correlation_CorrER_3_03_256	0.0037193489219237152	-0.0002775443043603339	-0.002302640162140989	0.0023026401621409685
Cells_Texture_Correlation_CorrGasdermin_3_00_256	0.009244771448740363	-0.00032517599173112385	-0.09911321117333524	0.09911321117333435
Cells_Texture_Correlation_CorrGasdermin_3_01_256	0.0033917428774894454	-0.00014965925023051403	-0.06254004915408748	0.06254004915408691
Cells_Texture_Correlation_CorrGasdermin_3_02_256	0.009974397212246577	-0.00034276124139291967	-0.10203522344673316	0.10203522344673224
Cells_Texture_Correlation_CorrGasdermin_3_03_256	0.003278450685733847	-0.00013901081273303217	-0.060941214521001985	0.06094121452100143
Cells_Texture_Correlation_CorrMito_3_00_256	0.025586965691569263	-0.0005872999554222222	-0.16177856567014964	0.1617785656701482
Cells_Texture_Correlation_CorrMito_3_01_256	0.017594558740347765	-0.0004521291642462537	-0.13606740774232157	0.13606740774232035
Cells_Texture_Correlation_CorrMito_3_02_256	0.02672426664867611	-0.0006032752115325453	-0.16614072420133397	0.16614072420133247
Cells_Texture_Correlation_CorrMito_3_03_256	0.01741845087931615	-0.0004429113138370563	-0.13376286296415374	0.13376286296415252
Cells_Texture_Correlation_CorrPM_3_00_256	0.002319154257974687	0.00017081268811861794	0.04413360855480714	-0.04413360855480675
Cells_Texture_Correlation_CorrPM_3_01_256	0.0028149013404880074	0.00019420800057224477	0.048056082720404555	-0.048056082720404125
Cells_Texture_Correlation_CorrPM_3_02_256	0.002248402010743611	0.00017370650994589512	0.04234135382492549	-0.04234135382492511
Cells_Texture_Correlation_CorrPM_3_03_256	0.003082520484433471	0.00019695775239711292	0.050754849311951664	-0.05075484931195121
Cells_Texture_Correlation_CorrRNA_3_00_256	0.0033104517155616575	-0.0002759962051486905	-0.014827338264324481	0.014827338264324348
Cells_Texture_Correlation_CorrRNA_3_01_256	0.001718762892686132	-0.00019790537327827793	-0.0068382518701375315	0.00683825187013747
Cells_Texture_Correlation_CorrRNA_3_02_256	0.002963774467596658	-0.00026127267465527734	-0.015861826873159214	0.015861826873159072
Cells_Texture_Correlation_CorrRNA_3_03_256	0.0015563323257860029	-0.00017841148533269253	-0.0009684932228286301	0.0009684932228286213
Cells_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.00846853341670406	-0.0004247397847743616	-0.057742608559362335	0.05774260855936181
Cells_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.008595038756226914	-0.00043463579318366973	-0.0545511115819428	0.054551111581942306
Cells_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.009000131864762007	-0.00044704597398737537	-0.0544274154508264	0.054427415450825904
Cells_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.008501412595037228	-0.0004284465533823163	-0.055905262351062565	0.05590526235106207
Cells_Texture_DifferenceEntropy_CorrER_3_00_256	0.047168518290363615	-0.001122687865264567	-0.07267625521034528	0.07267625521034463
Cells_Texture_DifferenceEntropy_CorrER_3_01_256	0.04741304399120205	-0.0011279389655145888	-0.07467220291043317	0.07467220291043249
Cells_Texture_DifferenceEntropy_CorrER_3_02_256	0.048959037346786194	-0.0011518931447824035	-0.07376679837138568	0.07376679837138501
Cells_Texture_DifferenceEntropy_CorrER_3_03_256	0.047113604425686906	-0.0011216663647113654	-0.07507418785284133	0.07507418785284065
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.13186131696914782	-0.0021466767615802773	-0.2160888998663446	0.21608889986634267
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.12472247649103163	-0.0020411744107415213	-0.2196370151835751	0.21963701518357315
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.1310862634098724	-0.00212400764720286	-0.21434596932600475	0.21434596932600283
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.12509414770015004	-0.002017131045200223	-0.2172348123148083	0.21723481231480632
Cells_Texture_DifferenceEntropy_CorrMito_3_00_256	0.13724528486306908	-0.002237362515809163	-0.24371812536550946	0.24371812536550727
Cells_Texture_DifferenceEntropy_CorrMito_3_01_256	0.13026166509105852	-0.0021229191303013166	-0.2450289191157915	0.2450289191157893
Cells_Texture_DifferenceEntropy_CorrMito_3_02_256	0.13686870926369854	-0.0022180625617448197	-0.24304693658452292	0.24304693658452076
Cells_Texture_DifferenceEntropy_CorrMito_3_03_256	0.13009587834236158	-0.002091852956706744	-0.24148019909812946	0.2414801990981273
Cells_Texture_DifferenceEntropy_CorrPM_3_00_256	0.011684746527065526	-0.00046748767228704937	-0.08152134995243275	0.08152134995243203
Cells_Texture_DifferenceEntropy_CorrPM_3_01_256	0.010640404288731697	-0.0004483623108794948	-0.07852400025479836	0.07852400025479765
Cells_Texture_DifferenceEntropy_CorrPM_3_02_256	0.01258522678943963	-0.000500080920115934	-0.08224414542004416	0.08224414542004342
Cells_Texture_DifferenceEntropy_CorrPM_3_03_256	0.01069103470113153	-0.0004475188283167052	-0.07710236503974924	0.07710236503974856
Cells_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.024884462102525817	-0.0007752121642449562	-0.07678482199328428	0.07678482199328358
Cells_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.02484912321719135	-0.0007745845495708655	-0.07957750485436224	0.07957750485436153
Cells_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.0264249053989285	-0.0008007350778667249	-0.07940116756943696	0.07940116756943624
Cells_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.024934717304401555	-0.0007729334464256504	-0.0787480880835717	0.07874808808357099
Cells_Texture_DifferenceVariance_CorrDNA_3_00_256	0.006774243353281695	0.0003740191081416317	0.05204653298928358	-0.05204653298928311
Cells_Texture_DifferenceVariance_CorrDNA_3_01_256	0.0067857632845655935	0.000378095004763021	0.05050344958985066	-0.05050344958985021
Cells_Texture_DifferenceVariance_CorrDNA_3_02_256	0.0067402648011613	0.00037660920016406796	0.04985494552180443	-0.04985494552180399
Cells_Texture_DifferenceVariance_CorrDNA_3_03_256	0.00673478514734871	0.00037501447937793655	0.05147618526008965	-0.051476185260089194
Cells_Texture_DifferenceVariance_CorrER_3_00_256	0.038672577421116405	0.0009606316999842242	0.0736526789830754	-0.07365267898307473
Cells_Texture_DifferenceVariance_CorrER_3_01_256	0.038253612222479694	0.0009554035955786232	0.07321026891363043	-0.07321026891362976
Cells_Texture_DifferenceVariance_CorrER_3_02_256	0.039044211861009814	0.0009636599875524911	0.07221077500318958	-0.07221077500318894
Cells_Texture_DifferenceVariance_CorrER_3_03_256	0.03859177678237735	0.0009591511532695082	0.0751397365765511	-0.07513973657655042
Cells_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.11316402844138251	0.001586786278299392	0.33255263020560055	-0.33255263020559755
Cells_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.1108551326624918	0.0015590976445806653	0.33414728805006705	-0.33414728805006405
Cells_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.112543386539243	0.0015805654727552752	0.3299250199244322	-0.32992501992442924
Cells_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.1111883928379842	0.0015618953835459112	0.3326252295974843	-0.3326252295974813
Cells_Texture_DifferenceVariance_CorrMito_3_00_256	0.12601321404121324	0.0017120858075006828	0.3695186281198688	-0.3695186281198655
Cells_Texture_DifferenceVariance_CorrMito_3_01_256	0.12468006016783117	0.0016846317330022412	0.3762838327457134	-0.37628383274571003
Cells_Texture_DifferenceVariance_CorrMito_3_02_256	0.12592382228631271	0.0017081826631262047	0.36748621074897003	-0.3674862107489667
Cells_Texture_DifferenceVariance_CorrMito_3_03_256	0.1245900212713641	0.0016833990181296045	0.3742665106473504	-0.374266510647347
Cells_Texture_DifferenceVariance_CorrPM_3_00_256	0.005125742752695617	0.00028628884306328855	0.0585186244970643	-0.05851862449706377
Cells_Texture_DifferenceVariance_CorrPM_3_01_256	0.0047516151441791	0.0002783798193541387	0.05582584896604938	-0.05582584896604888
Cells_Texture_DifferenceVariance_CorrPM_3_02_256	0.005147697552384534	0.0002902069081878363	0.05815686274369625	-0.05815686274369572
Cells_Texture_DifferenceVariance_CorrPM_3_03_256	0.0047810691893108714	0.0002769272544302614	0.05660217695594297	-0.05660217695594246
Cells_Texture_DifferenceVariance_CorrRNA_3_00_256	0.021203929233283625	0.000685381234831532	0.0754739410641128	-0.07547394106411212
Cells_Texture_DifferenceVariance_CorrRNA_3_01_256	0.02080532210162156	0.000678708036255348	0.07623511018169161	-0.07623511018169093
Cells_Texture_DifferenceVariance_CorrRNA_3_02_256	0.021368617334764806	0.0006878768557134697	0.07615958540080249	-0.07615958540080181
Cells_Texture_DifferenceVariance_CorrRNA_3_03_256	0.021236103351199742	0.0006856637423104527	0.07715190144148286	-0.07715190144148217
Cells_Texture_Entropy_CorrDNA_3_00_256	0.007858154039287246	-0.0004178283118340969	-0.051661400538229124	0.05166140053822866
Cells_Texture_Entropy_CorrDNA_3_01_256	0.00798366754967439	-0.0004213165273920185	-0.05172374581611326	0.0517237458161128
Cells_Texture_Entropy_CorrDNA_3_02_256	0.008198241018496089	-0.00043007988555273237	-0.050609757466497526	0.05060975746649707
Cells_Texture_Entropy_CorrDNA_3_03_256	0.008009926483514174	-0.0004226188977858565	-0.05137521879429725	0.05137521879429679
Cells_Texture_Entropy_CorrER_3_00_256	0.04970802994900225	-0.0011407380547845103	-0.06136432899916011	0.06136432899915957
Cells_Texture_Entropy_CorrER_3_01_256	0.04889501892404313	-0.0011323142644531234	-0.06260232828507532	0.06260232828507477
Cells_Texture_Entropy_CorrER_3_02_256	0.05028501610126812	-0.0011509532075809985	-0.062268308813276	0.06226830881327543
