feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0
Cells_Intensity_MinIntensity_CorrPM	0.0301764677422246	-0.0012730582704663946	0.0
Cells_Intensity_MinIntensity_CorrRNA	0.018206285053420146	-0.0010852856717427973	0.0
Cells_Intensity_StdIntensityEdge_CorrDNA	0.0005717691936472091	-0.00017140251932989823	0.0
Cells_Intensity_StdIntensityEdge_CorrER	0.002556326004103715	-0.00028206118218645197	0.0
Cells_Intensity_StdIntensityEdge_CorrGasdermin	0.00220796609428775	-0.00028724984082977625	0.0
Cells_Intensity_StdIntensityEdge_CorrMito	0.0031347890514107357	-0.0003644546094816986	0.0
Cells_Intensity_StdIntensityEdge_CorrPM	0.0034266389452949353	-0.00039416884884227536	0.0
Cells_Intensity_StdIntensityEdge_CorrRNA	0.003359015365024365	-0.0003247053058703488	0.0
Cells_Intensity_StdIntensity_CorrDNA	0.0038087350971166556	-0.00044713003216521175	0.0
Cells_Intensity_StdIntensity_CorrER	0.004398403813350771	-0.00037170307642923103	0.0
Cells_Intensity_StdIntensity_CorrGasdermin	0.004597115189201473	-0.0004476955501262451	0.0
Cells_Intensity_StdIntensity_CorrMito	0.006235947456560975	-0.0005465692366899247	0.0
Cells_Intensity_StdIntensity_CorrPM	0.011332484093531714	-0.0007486350844843159	0.0
Cells_Intensity_StdIntensity_CorrRNA	0.005890947913239741	-0.0004776744607860933	0.0
Cells_Intensity_UpperQuartileIntensity_CorrDNA	0.008564285336392419	-0.0006834106094946307	0.0
Cells_Intensity_UpperQuartileIntensity_CorrER	0.0073292491728639275	-0.0005110257124937579	0.0
Cells_Intensity_UpperQuartileIntensity_CorrGasdermin	0.010324286296942042	-0.0007613029266615986	0.0
Cells_Intensity_UpperQuartileIntensity_CorrMito	0.01230115054341785	-0.0008320866898618811	0.0
Cells_Intensity_UpperQuartileIntensity_CorrPM	0.014368447751479163	-0.0008643151956866682	0.0
Cells_Intensity_UpperQuartileIntensity_CorrRNA	0.009081515701258036	-0.0006923420235096462	0.0
Cells_Location_CenterMassIntensity_X_CorrDNA	1.9034991140864932e-05	-3.054396637377799e-05	0.0
Cells_Location_CenterMassIntensity_X_CorrER	1.8330131350552392e-05	-2.9971098758361293e-05	0.0
Cells_Location_CenterMassIntensity_X_CorrGasdermin	1.8802973804410428e-05	-3.0355009480042975e-05	0.0
Cells_Location_CenterMassIntensity_X_CorrMito	1.8796221860517548e-05	-3.034943697037165e-05	0.0
Cells_Location_CenterMassIntensity_X_CorrPM	1.8823266221712487e-05	-3.0371131909353643e-05	0.0
Cells_Location_CenterMassIntensity_X_CorrRNA	1.8616814573602092e-05	-3.0204557352010634e-05	0.0
Cells_Location_CenterMassIntensity_Y_CorrDNA	1.2796680889382017e-06	-7.922389335935793e-06	0.0
Cells_Location_CenterMassIntensity_Y_CorrER	1.314859497947296e-06	-8.030369932520099e-06	0.0
Cells_Location_CenterMassIntensity_Y_CorrGasdermin	1.3187719376528406e-06	-8.041927135668389e-06	0.0
Cells_Location_CenterMassIntensity_Y_CorrMito	1.2958686870234715e-06	-7.97181197103176e-06	0.0
Cells_Location_CenterMassIntensity_Y_CorrPM	1.3306663290135745e-06	-8.07817002469544e-06	0.0
Cells_Location_CenterMassIntensity_Y_CorrRNA	1.3273357793996965e-06	-8.068279800725325e-06	0.0
Cells_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0
Cells_Location_Center_X	1.873889249992544e-05	-3.0303246226203144e-05	0.0
Cells_Location_Center_Y	1.3925796031877269e-06	-8.263927835955036e-06	0.0
Cells_Location_Center_Z	1.0	0.0	0.0
Cells_Location_MaxIntensity_X_CorrDNA	1.9937464723840392e-05	-3.1261612456559695e-05	0.0
Cells_Location_MaxIntensity_X_CorrER	1.558749632257772e-05	-2.7635848503038632e-05	0.0
Cells_Location_MaxIntensity_X_CorrGasdermin	1.7887640959002304e-05	-2.96001616935602e-05	0.0
Cells_Location_MaxIntensity_X_CorrMito	1.5222113360247036e-05	-2.730524932152932e-05	0.0
Cells_Location_MaxIntensity_X_CorrPM	1.8220162848026078e-05	-2.987432345826101e-05	0.0
Cells_Location_MaxIntensity_X_CorrRNA	1.681370399719828e-05	-2.8698611194363063e-05	0.0
Cells_Location_MaxIntensity_Y_CorrDNA	4.661631062274907e-07	-4.780990850213644e-06	0.0
Cells_Location_MaxIntensity_Y_CorrER	3.8196255869316076e-07	-4.329393376818836e-06	0.0
Cells_Location_MaxIntensity_Y_CorrGasdermin	1.5289557409037258e-06	-8.660386035767795e-06	0.0
Cells_Location_MaxIntensity_Y_CorrMito	1.2638674065090783e-06	-7.874693432374055e-06	0.0
Cells_Location_MaxIntensity_Y_CorrPM	3.6998333918791815e-07	-4.260245757662597e-06	0.0
Cells_Location_MaxIntensity_Y_CorrRNA	1.1031489191015709e-06	-7.357877204250794e-06	0.0
Cells_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.0006367786471672687	0.0001763307143443015	0.0
Cells_Neighbors_FirstClosestDistance_Adjacent	2.2363831972960213e-05	-3.3548148881118186e-05	0.0
Cells_Neighbors_FirstClosestObjectNumber_Adjacent	0.01104522192937385	0.0007239260326739181	0.0
Cells_Neighbors_NumberOfNeighbors_Adjacent	0.010610105740895492	0.0007374452535466463	0.0
Cells_Neighbors_PercentTouching_Adjacent	0.009641909122453218	0.0006999028500980018	0.0
Cells_Neighbors_SecondClosestDistance_Adjacent	0.0006933101461086277	-0.00018300076412102546	0.0
Cells_Neighbors_SecondClosestObjectNumber_Adjacent	0.010942900850106296	0.0007211897634761848	0.0
Cells_Parent_Nuclei	0.010912789540515111	0.000719713572366984	0.0
Cells_RadialDistribution_FracAtD_CorrDNA_1of4	0.0002672488530722772	0.00011462295465826485	0.0
Cells_RadialDistribution_FracAtD_CorrDNA_2of4	0.0003366832581113144	0.00012863738869248095	0.0
Cells_RadialDistribution_FracAtD_CorrDNA_3of4	3.134202872789871e-07	-3.945943685041484e-06	0.0
Cells_RadialDistribution_FracAtD_CorrDNA_4of4	0.00018600048007155756	-9.574191202252325e-05	0.0
Cells_RadialDistribution_FracAtD_CorrER_1of4	3.4889534139548317e-07	4.234506565403855e-06	0.0
Cells_RadialDistribution_FracAtD_CorrER_2of4	1.954376896207144e-06	-9.995467773790253e-06	0.0
Cells_RadialDistribution_FracAtD_CorrER_3of4	1.2018838763117046e-06	7.804543927913466e-06	0.0
Cells_RadialDistribution_FracAtD_CorrER_4of4	1.0856371357448324e-09	-2.3555814911243323e-07	0.0
Cells_RadialDistribution_FracAtD_CorrGasdermin_1of4	3.287512792993219e-06	-1.3051467628039338e-05	0.0
Cells_RadialDistribution_FracAtD_CorrGasdermin_2of4	1.9971891302650313e-05	-3.203435681328647e-05	0.0
Cells_RadialDistribution_FracAtD_CorrGasdermin_3of4	8.863465166975004e-05	-6.715487861651185e-05	0.0
Cells_RadialDistribution_FracAtD_CorrGasdermin_4of4	4.943079343733281e-05	5.039263299497543e-05	0.0
Cells_RadialDistribution_FracAtD_CorrMito_1of4	9.891504548842356e-05	-7.159683521236446e-05	0.0
Cells_RadialDistribution_FracAtD_CorrMito_2of4	0.000212781242851956	-0.00010474344153522458	0.0
Cells_RadialDistribution_FracAtD_CorrMito_3of4	0.00033142359038662583	-0.00013030136161533033	0.0
Cells_RadialDistribution_FracAtD_CorrMito_4of4	0.0002994504119642194	0.00012440355126380618	0.0
Cells_RadialDistribution_FracAtD_CorrPM_1of4	0.00038018825577812443	-0.00013827696220323124	0.0
Cells_RadialDistribution_FracAtD_CorrPM_2of4	0.0005738114257990423	-0.00017027090627648998	0.0
Cells_RadialDistribution_FracAtD_CorrPM_3of4	0.0003449216470658989	-0.00013223903521189024	0.0
Cells_RadialDistribution_FracAtD_CorrPM_4of4	0.0005194891888143927	0.00016249194499357272	0.0
Cells_RadialDistribution_FracAtD_CorrRNA_1of4	3.438830119240066e-05	-4.195568017202103e-05	0.0
Cells_RadialDistribution_FracAtD_CorrRNA_2of4	0.00010965725973099971	-7.467221656128889e-05	0.0
Cells_RadialDistribution_FracAtD_CorrRNA_3of4	0.000106624161621105	-7.3385193095858e-05	0.0
Cells_RadialDistribution_FracAtD_CorrRNA_4of4	0.00011936456418693009	7.796507796492621e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrDNA_1of4	0.00039212156518764196	0.0001380403333756375	0.0
Cells_RadialDistribution_MeanFrac_CorrDNA_2of4	0.00042582159467907665	0.00014463983908857736	0.0
Cells_RadialDistribution_MeanFrac_CorrDNA_3of4	1.4631765212880232e-05	-2.742308932579004e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrDNA_4of4	0.00023515362207648938	-0.00010703047402612368	0.0
Cells_RadialDistribution_MeanFrac_CorrER_1of4	1.3123232278644537e-06	-8.220139596641759e-06	0.0
Cells_RadialDistribution_MeanFrac_CorrER_2of4	1.1262878057305414e-05	-2.391864338259528e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrER_3of4	2.1341266633334577e-05	-3.254679199548549e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrER_4of4	9.94462085235348e-07	7.0937121795112485e-06	0.0
Cells_RadialDistribution_MeanFrac_CorrGasdermin_1of4	1.0170098023842833e-05	-2.301404563777179e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrGasdermin_2of4	4.487922353235696e-05	-4.78394042880051e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.00039045541647120263	-0.0001410375385916896	0.0
Cells_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.00017748358156088884	9.549360915720778e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrMito_1of4	0.00021485022622114158	-0.00010580750554235018	0.0
Cells_RadialDistribution_MeanFrac_CorrMito_2of4	0.0004626189437785255	-0.00015499472515665498	0.0
Cells_RadialDistribution_MeanFrac_CorrMito_3of4	0.0011206206347341707	-0.00024166303050325287	0.0
Cells_RadialDistribution_MeanFrac_CorrMito_4of4	0.0008887984484159395	0.00021524023356824093	0.0
Cells_RadialDistribution_MeanFrac_CorrPM_1of4	0.0009010427764418738	-0.00021201346357559408	0.0
Cells_RadialDistribution_MeanFrac_CorrPM_2of4	0.0016934733442637295	-0.0002904805178903745	0.0
Cells_RadialDistribution_MeanFrac_CorrPM_3of4	0.0020448432597365285	-0.00031967490873072884	0.0
Cells_RadialDistribution_MeanFrac_CorrPM_4of4	0.002509997081151849	0.00035474620717493044	0.0
Cells_RadialDistribution_MeanFrac_CorrRNA_1of4	8.03367445634251e-05	-6.389949321114896e-05	0.0
Cells_RadialDistribution_MeanFrac_CorrRNA_2of4	0.00023928474091783336	-0.00010974039681527392	0.0
Cells_RadialDistribution_MeanFrac_CorrRNA_3of4	0.0004418801733379052	-0.00014806625520457817	0.0
Cells_RadialDistribution_MeanFrac_CorrRNA_4of4	0.0003529913155050357	0.00013331944856247768	0.0
Cells_RadialDistribution_RadialCV_CorrDNA_1of4	0.0007931475103454266	0.00019535896523536226	0.0
Cells_RadialDistribution_RadialCV_CorrDNA_2of4	0.0013941848531785483	0.0002602337240594159	0.0
Cells_RadialDistribution_RadialCV_CorrDNA_3of4	0.003157273067187494	0.0003979487867521188	0.0
Cells_RadialDistribution_RadialCV_CorrDNA_4of4	0.0010737784624172964	0.00023824105435973198	0.0
Cells_RadialDistribution_RadialCV_CorrER_1of4	2.5069315708337037e-05	3.537726868455295e-05	0.0
Cells_RadialDistribution_RadialCV_CorrER_2of4	0.00035165873211140397	-0.000132426242723849	0.0
Cells_RadialDistribution_RadialCV_CorrER_3of4	0.002109653167932657	-0.0003128640815253104	0.0
Cells_RadialDistribution_RadialCV_CorrER_4of4	2.4951625916314057e-05	-3.320654055244192e-05	0.0
Cells_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.00022102628779818723	-0.00010376799700122275	0.0
Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0009505494549609805	-0.00021325981562383495	0.0
Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.000416110577124873	-0.0001389638012893697	0.0
Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	5.3887593143620016e-05	4.9825333110040316e-05	0.0
Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.0001922402872542861	-9.718076077812492e-05	0.0
Cells_RadialDistribution_RadialCV_CorrMito_2of4	0.0010757155523027917	-0.00022766853366419792	0.0
Cells_RadialDistribution_RadialCV_CorrMito_3of4	0.001136749284111227	-0.00023082499048125325	0.0
Cells_RadialDistribution_RadialCV_CorrMito_4of4	6.346550242197768e-05	-5.443456079940636e-05	0.0
Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0014428992854910172	-0.00026411535991460413	0.0
Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.0046758898877632404	-0.0004729811197928577	0.0
Cells_RadialDistribution_RadialCV_CorrPM_3of4	0.005934234428885521	-0.0005246555416530706	0.0
Cells_RadialDistribution_RadialCV_CorrPM_4of4	0.0018576451126883775	-0.0002908554409959326	0.0
Cells_RadialDistribution_RadialCV_CorrRNA_1of4	3.005387510957025e-05	-3.8340144119472604e-05	0.0
Cells_RadialDistribution_RadialCV_CorrRNA_2of4	0.001437245231672657	-0.0002627858769783664	0.0
Cells_RadialDistribution_RadialCV_CorrRNA_3of4	0.0025206684902767673	-0.00034025219388771755	0.0
Cells_RadialDistribution_RadialCV_CorrRNA_4of4	0.00010920150356563685	-7.015536843734308e-05	0.0
Cells_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.011600180303029006	0.0007601278812890799	0.0
Cells_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.011298283352478067	0.0007494467770952748	0.0
Cells_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.01168224747842217	0.0007625118239132059	0.0
Cells_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.01120228278530111	0.0007459503006295588	0.0
Cells_Texture_AngularSecondMoment_CorrER_3_00_256	0.006340848521064757	0.0005592030632431756	0.0
Cells_Texture_AngularSecondMoment_CorrER_3_01_256	0.005576808670195388	0.0005242923584535465	0.0
Cells_Texture_AngularSecondMoment_CorrER_3_02_256	0.00625070624734847	0.0005557593644181205	0.0
Cells_Texture_AngularSecondMoment_CorrER_3_03_256	0.005526270139582623	0.0005213880562432871	0.0
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.00223749180850219	0.00032587027724740637	0.0
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.0020736878224546507	0.0003126230784178351	0.0
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.0023225864241771532	0.0003321890715437791	0.0
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.002109726444671556	0.0003155173098954501	0.0
Cells_Texture_AngularSecondMoment_CorrMito_3_00_256	0.00433290616440829	0.0004560143934884297	0.0
Cells_Texture_AngularSecondMoment_CorrMito_3_01_256	0.0041979559222298235	0.00044763094592469195	0.0
Cells_Texture_AngularSecondMoment_CorrMito_3_02_256	0.004380502678231979	0.0004587577567319629	0.0
Cells_Texture_AngularSecondMoment_CorrMito_3_03_256	0.004269595037983631	0.0004512872251777415	0.0
Cells_Texture_AngularSecondMoment_CorrPM_3_00_256	0.0020293843689559443	0.0003195025259025802	0.0
Cells_Texture_AngularSecondMoment_CorrPM_3_01_256	0.002017515322421337	0.0003185613725999307	0.0
Cells_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0021518563058742224	0.00032919903654682884	0.0
Cells_Texture_AngularSecondMoment_CorrPM_3_03_256	0.002069130523595142	0.0003226397244684637	0.0
Cells_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.00426656639923173	0.0004550503137441089	0.0
Cells_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.003957353819744602	0.0004377375626435026	0.0
Cells_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.004307815079308885	0.00045721593375162427	0.0
Cells_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.004048327890587289	0.000442367561610245	0.0
Cells_Texture_Contrast_CorrDNA_3_00_256	0.004867604641254908	-0.0005016244475758863	0.0
Cells_Texture_Contrast_CorrDNA_3_01_256	0.004569063814574892	-0.0004891386478350388	0.0
Cells_Texture_Contrast_CorrDNA_3_02_256	0.004516659635831033	-0.00048711430250256745	0.0
Cells_Texture_Contrast_CorrDNA_3_03_256	0.003981980379582528	-0.0004534335031481519	0.0
Cells_Texture_Contrast_CorrER_3_00_256	0.0017628501442678024	-0.00021829218015504846	0.0
Cells_Texture_Contrast_CorrER_3_01_256	0.001809471968891807	-0.0002027264605753275	0.0
Cells_Texture_Contrast_CorrER_3_02_256	0.0016231124035007705	-0.00018862190528550727	0.0
Cells_Texture_Contrast_CorrER_3_03_256	0.0012811541726153175	-0.00018609853186290207	0.0
Cells_Texture_Contrast_CorrGasdermin_3_00_256	0.0013323749031584065	-0.00015621441095847575	0.0
Cells_Texture_Contrast_CorrGasdermin_3_01_256	0.0012970433406004345	-0.00016616150989573036	0.0
Cells_Texture_Contrast_CorrGasdermin_3_02_256	0.0010327477988386624	-0.00013491593441012392	0.0
Cells_Texture_Contrast_CorrGasdermin_3_03_256	0.0015757693291827968	-0.00015308852212081293	0.0
Cells_Texture_Contrast_CorrMito_3_00_256	0.0029398000424398774	-0.0003729523917739491	0.0
Cells_Texture_Contrast_CorrMito_3_01_256	0.003484604910244382	-0.00038311933315132653	0.0
Cells_Texture_Contrast_CorrMito_3_02_256	0.0033308312597343237	-0.00036746418942924824	0.0
Cells_Texture_Contrast_CorrMito_3_03_256	0.003418040731680283	-0.0003994963209209598	0.0
Cells_Texture_Contrast_CorrPM_3_00_256	0.006879246580760223	-0.0008848446090102976	0.0
Cells_Texture_Contrast_CorrPM_3_01_256	0.007550138331818612	-0.0009012074551292138	0.0
Cells_Texture_Contrast_CorrPM_3_02_256	0.012062367033190968	-0.0009598170170643002	0.0
Cells_Texture_Contrast_CorrPM_3_03_256	0.007817521494806634	-0.000851156040960557	0.0
Cells_Texture_Contrast_CorrRNA_3_00_256	0.00033899599921860535	-0.00017552739998312082	0.0
Cells_Texture_Contrast_CorrRNA_3_01_256	0.0006034421192986361	-0.00015140100885297321	0.0
Cells_Texture_Contrast_CorrRNA_3_02_256	0.0005527454220346506	-0.00012243137744399145	0.0
Cells_Texture_Contrast_CorrRNA_3_03_256	0.00032637953970582334	-0.0001370278861576247	0.0
Cells_Texture_Correlation_CorrDNA_3_00_256	0.006125815970556503	0.0007927549294968586	0.0
Cells_Texture_Correlation_CorrDNA_3_01_256	0.006390562234857899	0.0007382873465665312	0.0
Cells_Texture_Correlation_CorrDNA_3_02_256	0.005912880918279795	0.0007570385795406069	0.0
Cells_Texture_Correlation_CorrDNA_3_03_256	0.005518700558462264	0.0006662397961128051	0.0
Cells_Texture_Correlation_CorrER_3_00_256	6.225837370088527e-05	5.402998654685264e-05	0.0
Cells_Texture_Correlation_CorrER_3_01_256	0.00039031239199982526	0.0001354858852126959	0.0
Cells_Texture_Correlation_CorrER_3_02_256	0.0001112697759615422	7.129578377767351e-05	0.0
Cells_Texture_Correlation_CorrER_3_03_256	0.00038499998986585293	0.00013383015173497366	0.0
Cells_Texture_Correlation_CorrGasdermin_3_00_256	0.00020085638352507207	9.632657100438631e-05	0.0
Cells_Texture_Correlation_CorrGasdermin_3_01_256	0.0006312747893671977	0.00017233189873266705	0.0
Cells_Texture_Correlation_CorrGasdermin_3_02_256	0.0002053351469439857	9.698100183226348e-05	0.0
Cells_Texture_Correlation_CorrGasdermin_3_03_256	0.0007321418728928331	0.00018353939907494288	0.0
Cells_Texture_Correlation_CorrMito_3_00_256	0.0004439560550981714	-0.0001425590181076714	0.0
Cells_Texture_Correlation_CorrMito_3_01_256	0.00015184574134474715	-8.387235974106308e-05	0.0
Cells_Texture_Correlation_CorrMito_3_02_256	0.0004672990731510174	-0.00014586558966980985	0.0
Cells_Texture_Correlation_CorrMito_3_03_256	0.00012340560150714275	-7.50776110084934e-05	0.0
Cells_Texture_Correlation_CorrPM_3_00_256	7.345278242421038e-06	-1.9204118862774862e-05	0.0
Cells_Texture_Correlation_CorrPM_3_01_256	2.5601865583424477e-05	3.586600301604061e-05	0.0
Cells_Texture_Correlation_CorrPM_3_02_256	3.022875652125556e-06	-1.2297805431599519e-05	0.0
Cells_Texture_Correlation_CorrPM_3_03_256	1.8215388510878228e-06	9.534386906986368e-06	0.0
Cells_Texture_Correlation_CorrRNA_3_00_256	0.00023653444893367848	-0.00010550019205681676	0.0
Cells_Texture_Correlation_CorrRNA_3_01_256	1.844186166000128e-07	-2.9502129150277976e-06	0.0
Cells_Texture_Correlation_CorrRNA_3_02_256	0.00023145245348288324	-0.00010352914875981866	0.0
Cells_Texture_Correlation_CorrRNA_3_03_256	1.3015515276659784e-07	2.462831528773578e-06	0.0
Cells_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.009730508630913848	-0.0007095726652908763	0.0
Cells_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.009525962742608751	-0.0007018581174460442	0.0
Cells_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.009545681720419363	-0.0007036910193036881	0.0
Cells_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.008955873161946792	-0.0006804809573165085	0.0
Cells_Texture_DifferenceEntropy_CorrER_3_00_256	0.02034569312650325	-0.0010507523967959646	0.0
Cells_Texture_DifferenceEntropy_CorrER_3_01_256	0.019260603338513538	-0.001026872869405725	0.0
Cells_Texture_DifferenceEntropy_CorrER_3_02_256	0.020696231135104992	-0.0010688603931794725	0.0
Cells_Texture_DifferenceEntropy_CorrER_3_03_256	0.019704351747207194	-0.0010302077986795346	0.0
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_00_256	0.008121401032779474	-0.0006818861055962126	0.0
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_01_256	0.008024853693986533	-0.0006763779138086686	0.0
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_02_256	0.008590502203860817	-0.0006991370162263401	0.0
Cells_Texture_DifferenceEntropy_CorrGasdermin_3_03_256	0.008983755993220655	-0.0007074314679001846	0.0
Cells_Texture_DifferenceEntropy_CorrMito_3_00_256	0.009161013457515188	-0.0007327768167576407	0.0
Cells_Texture_DifferenceEntropy_CorrMito_3_01_256	0.00907104022351346	-0.0007281441455479234	0.0
Cells_Texture_DifferenceEntropy_CorrMito_3_02_256	0.009444627015844032	-0.0007420623491042424	0.0
Cells_Texture_DifferenceEntropy_CorrMito_3_03_256	0.010044483056271036	-0.000756117686719441	0.0
Cells_Texture_DifferenceEntropy_CorrPM_3_00_256	0.01974620688981199	-0.0010205677079143261	0.0
Cells_Texture_DifferenceEntropy_CorrPM_3_01_256	0.018447121483799678	-0.000995652980700019	0.0
Cells_Texture_DifferenceEntropy_CorrPM_3_02_256	0.020206882497377898	-0.0010448968779575624	0.0
Cells_Texture_DifferenceEntropy_CorrPM_3_03_256	0.019018162887843415	-0.000993853446195729	0.0
Cells_Texture_DifferenceEntropy_CorrRNA_3_00_256	0.016769302656603258	-0.0009416468231799475	0.0
Cells_Texture_DifferenceEntropy_CorrRNA_3_01_256	0.01660768931954104	-0.0009425552932069632	0.0
Cells_Texture_DifferenceEntropy_CorrRNA_3_02_256	0.017283351181943463	-0.0009583888086449169	0.0
Cells_Texture_DifferenceEntropy_CorrRNA_3_03_256	0.017378232619642664	-0.0009543617696829404	0.0
Cells_Texture_DifferenceVariance_CorrDNA_3_00_256	0.0077374526196626325	0.0006200032800788023	0.0
Cells_Texture_DifferenceVariance_CorrDNA_3_01_256	0.007965147139169515	0.0006288815395018354	0.0
Cells_Texture_DifferenceVariance_CorrDNA_3_02_256	0.007540396806707594	0.000611901330091265	0.0
Cells_Texture_DifferenceVariance_CorrDNA_3_03_256	0.007728744573335389	0.0006202029674437933	0.0
Cells_Texture_DifferenceVariance_CorrER_3_00_256	0.017199385071379525	0.0009185224979686414	0.0
Cells_Texture_DifferenceVariance_CorrER_3_01_256	0.01669407529573652	0.0009053004186497276	0.0
Cells_Texture_DifferenceVariance_CorrER_3_02_256	0.01725315889696344	0.0009204469308569893	0.0
Cells_Texture_DifferenceVariance_CorrER_3_03_256	0.016717804223452926	0.0009040998855499027	0.0
Cells_Texture_DifferenceVariance_CorrGasdermin_3_00_256	0.004667610073403661	0.00047451914963861266	0.0
Cells_Texture_DifferenceVariance_CorrGasdermin_3_01_256	0.004551937243170934	0.0004678909255799677	0.0
Cells_Texture_DifferenceVariance_CorrGasdermin_3_02_256	0.004844328403145637	0.0004837576763650821	0.0
Cells_Texture_DifferenceVariance_CorrGasdermin_3_03_256	0.004646311208711618	0.00047238268274220265	0.0
Cells_Texture_DifferenceVariance_CorrMito_3_00_256	0.006776998069178863	0.0005788635509091448	0.0
Cells_Texture_DifferenceVariance_CorrMito_3_01_256	0.006631069821675495	0.0005712630929133353	0.0
Cells_Texture_DifferenceVariance_CorrMito_3_02_256	0.006893153587835044	0.0005839740333562231	0.0
Cells_Texture_DifferenceVariance_CorrMito_3_03_256	0.006738785737828268	0.0005750493552736709	0.0
Cells_Texture_DifferenceVariance_CorrPM_3_00_256	0.01810416082542754	0.0009538418105794579	0.0
Cells_Texture_DifferenceVariance_CorrPM_3_01_256	0.017081680424424595	0.000927898621423894	0.0
Cells_Texture_DifferenceVariance_CorrPM_3_02_256	0.018419531724921945	0.0009633827046238697	0.0
Cells_Texture_DifferenceVariance_CorrPM_3_03_256	0.01686893137690404	0.0009207838011222277	0.0
Cells_Texture_DifferenceVariance_CorrRNA_3_00_256	0.014003649816109465	0.0008227293824204722	0.0
Cells_Texture_DifferenceVariance_CorrRNA_3_01_256	0.013500747422717674	0.000807990834422547	0.0
Cells_Texture_DifferenceVariance_CorrRNA_3_02_256	0.014096109380489996	0.0008255006007010182	0.0
Cells_Texture_DifferenceVariance_CorrRNA_3_03_256	0.013510847267855564	0.0008073859577385489	0.0
Cells_Texture_Entropy_CorrDNA_3_00_256	0.012626250053828336	-0.0008042128575418014	0.0
Cells_Texture_Entropy_CorrDNA_3_01_256	0.01244976725021485	-0.0007973762057120737	0.0
Cells_Texture_Entropy_CorrDNA_3_02_256	0.012814156188235448	-0.000810516891172925	0.0
Cells_Texture_Entropy_CorrDNA_3_03_256	0.012333400671688532	-0.0007940037440623289	0.0
Cells_Texture_Entropy_CorrER_3_00_256	0.014550643644752115	-0.0008743922613403908	0.0
Cells_Texture_Entropy_CorrER_3_01_256	0.014041924422670049	-0.0008604933932219668	0.0
Cells_Texture_Entropy_CorrER_3_02_256	0.014738100626882411	-0.0008835014424936164	0.0
Cells_Texture_Entropy_CorrER_3_03_256	0.014166619091736776	-0.0008622767163164874	0.0
Cells_Texture_Entropy_CorrGasdermin_3_00_256	0.006698545273501555	-0.0005989626928785945	0.0
Cells_Texture_Entropy_CorrGasdermin_3_01_256	0.006633996654720753	-0.0005960425882223753	0.0
