feature	feature_LPS_10µg_per_ml_+_DMSO 0.1%_0	r2_score_LPS_10µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS_10µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS_10µg_per_ml_+_DMSO 0.1%_0	LPS_10µg_per_ml_LPS_10µg_per_ml_+_DMSO 0.1%_0	feature_Disulfiram_2.5µM_+_DMSO 0.1%_0	r2_score_Disulfiram_2.5µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Disulfiram_2.5µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Disulfiram_2.5µM_+_DMSO 0.1%_0	Disulfiram_2.5µM_Disulfiram_2.5µM_+_DMSO 0.1%_0	feature_LPS_1µg_per_ml_+_DMSO 0.1%_0	r2_score_LPS_1µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS_1µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS_1µg_per_ml_+_DMSO 0.1%_0	LPS_1µg_per_ml_LPS_1µg_per_ml_+_DMSO 0.1%_0	feature_Disulfiram_0.1µM_+_DMSO 0.1%_0	r2_score_Disulfiram_0.1µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Disulfiram_0.1µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Disulfiram_0.1µM_+_DMSO 0.1%_0	Disulfiram_0.1µM_Disulfiram_0.1µM_+_DMSO 0.1%_0	feature_H2O2_500µM_+_DMSO 0.1%_0	r2_score_H2O2_500µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_H2O2_500µM_+_DMSO 0.1%_0	DMSO 0.1%_0_H2O2_500µM_+_DMSO 0.1%_0	H2O2_500µM_H2O2_500µM_+_DMSO 0.1%_0	feature_Thapsi_10µM_+_DMSO 0.1%_0	r2_score_Thapsi_10µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Thapsi_10µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Thapsi_10µM_+_DMSO 0.1%_0	Thapsi_10µM_Thapsi_10µM_+_DMSO 0.1%_0	feature_H2O2_50µM_+_DMSO 0.1%_0	r2_score_H2O2_50µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_H2O2_50µM_+_DMSO 0.1%_0	DMSO 0.1%_0_H2O2_50µM_+_DMSO 0.1%_0	H2O2_50µM_H2O2_50µM_+_DMSO 0.1%_0	feature_Thapsi_1µM_+_DMSO 0.1%_0	r2_score_Thapsi_1µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Thapsi_1µM_+_DMSO 0.1%_0	DMSO 0.1%_0_Thapsi_1µM_+_DMSO 0.1%_0	Thapsi_1µM_Thapsi_1µM_+_DMSO 0.1%_0	feature_ATP_1mM_+_DMSO 0.1%_0	r2_score_ATP_1mM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_ATP_1mM_+_DMSO 0.1%_0	ATP_1mM_ATP_1mM_+_DMSO 0.1%_0	DMSO 0.1%_0_ATP_1mM_+_DMSO 0.1%_0	feature_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	r2_score_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	LPS + Nigericin_1µg_per_ml + 10µM_LPS + Nigericin_1µg_per_ml + 10µM_+_DMSO 0.1%_0	feature_ATP_0.1mM_+_DMSO 0.1%_0	r2_score_ATP_0.1mM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_ATP_0.1mM_+_DMSO 0.1%_0	ATP_0.1mM_ATP_0.1mM_+_DMSO 0.1%_0	DMSO 0.1%_0_ATP_0.1mM_+_DMSO 0.1%_0	feature_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	r2_score_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	Metadata_number_of_singlecells_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	DMSO 0.1%_0_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	LPS + Nigericin_1µg_per_ml + 1µM_LPS + Nigericin_1µg_per_ml + 1µM_+_DMSO 0.1%_0	feature_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	r2_score_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	Flagellin_1µg_per_ml_Flagellin_1µg_per_ml_+_DMSO 0.1%_0	feature_DMSO 0.1%_0_+_DMSO 0.1%_0	r2_score_DMSO 0.1%_0_+_DMSO 0.1%_0	Metadata_number_of_singlecells_DMSO 0.1%_0_+_DMSO 0.1%_0	DMSO 0.1%_0_DMSO 0.1%_0_+_DMSO 0.1%_0	feature_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	r2_score_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	DMSO 0.1%_0_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	Flagellin_0.1µg_per_ml_Flagellin_0.1µg_per_ml_+_DMSO 0.1%_0	feature_Media only_0_+_DMSO 0.1%_0	r2_score_Media only_0_+_DMSO 0.1%_0	Metadata_number_of_singlecells_Media only_0_+_DMSO 0.1%_0	DMSO 0.1%_0_Media only_0_+_DMSO 0.1%_0	Media only_0_Media only_0_+_DMSO 0.1%_0
Cytoplasm_AreaShape_Zernike_2_0	Cytoplasm_AreaShape_Zernike_2_0	0.00534956937414921	-0.00035454051010155857	0.05265574470489784	-0.052655744704897936	Cytoplasm_AreaShape_Zernike_2_0	0.012996331604642641	-0.0002931483425179672	-0.03518711098988836	0.035187110989888026	Cytoplasm_AreaShape_Zernike_2_0	0.0022460349247008793	-5.708876863054327e-06	0.04782104950205793	-0.047821049502056734	Cytoplasm_AreaShape_Zernike_2_0	0.0004913670396103909	2.9262012545636627e-05	0.022299872417916027	-0.022299872417916068	Cytoplasm_AreaShape_Zernike_2_0	0.012492949982002677	-3.473742392967068e-05	0.20686625972245032	-0.20686625972244974	Cytoplasm_AreaShape_Zernike_2_0	0.0175951462148336	-3.0264827470359607e-05	0.16895927437205244	-0.16895927437205388	Cytoplasm_AreaShape_Zernike_2_0	0.0006041731917657556	0.00014139108442547246	-0.0014155629017277862	0.0014155629017277862	Cytoplasm_AreaShape_Zernike_2_0	0.0019127399103563425	0.00023015424222314827	0.0010694552275022225	-0.0010694552275022173	Cytoplasm_AreaShape_Zernike_2_0	0.00032934006823770456	8.493313666053259e-05	0.006033619443198272	-0.0060336194431984055	Cytoplasm_AreaShape_Zernike_2_0	0.001155417027036143	0.00011647101893846883	0.0007247633578125407	-0.0007247633578125467	Cytoplasm_AreaShape_Zernike_2_0	0.0027504221734231393	0.00019025870123089616	-0.04631256756786106	0.046312567567860854	Cytoplasm_AreaShape_Zernike_2_0	0.00023490672100345833	-1.5051285238718864e-05	0.014022832104392258	-0.014022832104391808	Cytoplasm_AreaShape_Zernike_2_0	0.0003273629865452321	-2.0161053182356833e-05	0.018270888231571795	-0.018270888231571678	Cytoplasm_AreaShape_Zernike_2_0	5.476927919978447e-05	-4.692156455400078e-05	0.0	Cytoplasm_AreaShape_Zernike_2_0	0.002552758579620451	0.0001169852891452603	0.04614189317085328	-0.04614189317085294	Cytoplasm_AreaShape_Zernike_2_0	0.0006167677071449162	-5.3155616232648346e-05	0.02482878561531511	-0.024828785615314923
Cytoplasm_AreaShape_Zernike_2_2	Cytoplasm_AreaShape_Zernike_2_2	0.0002345785790144328	-3.253634959407607e-05	0.015813207592542837	-0.01581320759254287	Cytoplasm_AreaShape_Zernike_2_2	0.000609295571118329	7.101771800014584e-05	0.0037132714566562204	-0.003713271456656185	Cytoplasm_AreaShape_Zernike_2_2	0.0004884405853580187	0.00012539571496769227	0.004603630770190605	-0.0046036307701904896	Cytoplasm_AreaShape_Zernike_2_2	4.3113296653962685e-05	4.017454407147756e-05	0.0032892718974988962	-0.003289271897498902	Cytoplasm_AreaShape_Zernike_2_2	0.009216049073124788	0.00027726091700959184	0.002074188038541796	-0.00207418803854179	Cytoplasm_AreaShape_Zernike_2_2	0.005314029420189437	8.710563601921586e-05	0.0417359682751833	-0.04173596827518365	Cytoplasm_AreaShape_Zernike_2_2	0.0009633109654622052	0.000198418777061286	0.007129330450708319	-0.007129330450708319	Cytoplasm_AreaShape_Zernike_2_2	0.0033851150996603296	0.0003061603698081143	-0.004119619501678	0.00411961950167798	Cytoplasm_AreaShape_Zernike_2_2	0.0009542436904219631	7.7921126325046e-05	-0.019099529483368557	0.01909952948336898	Cytoplasm_AreaShape_Zernike_2_2	0.0012298605911814642	3.223042477013123e-05	0.028246886367622	-0.02824688636762224	Cytoplasm_AreaShape_Zernike_2_2	0.002825552663495934	0.0002799837684453836	-0.028931238879082923	0.028931238879082798	Cytoplasm_AreaShape_Zernike_2_2	0.0003107544351454994	8.194773418273144e-05	-0.008164470815298763	0.008164470815298502	Cytoplasm_AreaShape_Zernike_2_2	8.326561395466392e-05	4.024797593596819e-05	0.0070347406071932	-0.0070347406071931545	Cytoplasm_AreaShape_Zernike_2_2	5.046901364358369e-05	4.5041334078862005e-05	0.0	Cytoplasm_AreaShape_Zernike_2_2	0.0008180186272770396	0.0001462724854575874	0.014991165655836296	-0.014991165655836186	Cytoplasm_AreaShape_Zernike_2_2	0.0021929964668444546	-5.020528002969745e-05	0.048371103675147215	-0.04837110367514685
Cytoplasm_AreaShape_Zernike_3_1	Cytoplasm_AreaShape_Zernike_3_1	0.0009300508183073264	-3.796477131166318e-05	0.03139273385059628	-0.03139273385059634	Cytoplasm_AreaShape_Zernike_3_1	0.0013671106632779928	-1.6081090961848125e-05	0.040365737706360684	-0.0403657377063603	Cytoplasm_AreaShape_Zernike_3_1	0.0003895620574676517	-5.548334537905256e-05	0.0169866677588734	-0.01698666775887298	Cytoplasm_AreaShape_Zernike_3_1	0.0003697473328128087	-7.016946216302135e-05	0.01532954928089814	-0.01532954928089817	Cytoplasm_AreaShape_Zernike_3_1	0.011793498326914231	0.00024080431813988242	0.05028737240551499	-0.05028737240551485	Cytoplasm_AreaShape_Zernike_3_1	0.006688696103784975	2.0822009904010393e-05	0.08440257160959627	-0.08440257160959698	Cytoplasm_AreaShape_Zernike_3_1	0.0005044783225651717	7.57075437920026e-05	0.02421436611713723	-0.024214366117137235	Cytoplasm_AreaShape_Zernike_3_1	0.0010114743306020024	0.00016610960085103468	-0.0030105260466127626	0.003010526046612748	Cytoplasm_AreaShape_Zernike_3_1	0.00015374364684273	-1.9774382276222383e-05	-0.013722438531641557	0.013722438531641859	Cytoplasm_AreaShape_Zernike_3_1	0.0016647880450597619	-4.249051646597321e-05	0.049915836224630056	-0.04991583622463048	Cytoplasm_AreaShape_Zernike_3_1	0.0013640781646175881	0.00020076641777663464	-0.017242778282874308	0.017242778282874235	Cytoplasm_AreaShape_Zernike_3_1	0.0008298089864138269	4.7342116137455774e-05	0.030262724144955594	-0.030262724144954626	Cytoplasm_AreaShape_Zernike_3_1	0.00034181083767226283	-8.604531954080073e-05	0.01546935913159225	-0.015469359131592152	Cytoplasm_AreaShape_Zernike_3_1	0.00019675778397199029	-8.889068382958486e-05	0.0	Cytoplasm_AreaShape_Zernike_3_1	0.00011113226439862789	-9.095976864673249e-06	0.010585466456662269	-0.01058546645666219	Cytoplasm_AreaShape_Zernike_3_1	0.0031435747002657166	-0.00015079805714798342	0.055189237184444156	-0.05518923718444375
Cytoplasm_AreaShape_Zernike_3_3	Cytoplasm_AreaShape_Zernike_3_3	4.8337617953864154e-05	8.691671778491225e-06	0.006291599713362343	-0.006291599713362357	Cytoplasm_AreaShape_Zernike_3_3	0.0004029608323917744	6.632732996894455e-05	-0.00149051531294418	0.001490515312944166	Cytoplasm_AreaShape_Zernike_3_3	4.90090227975859e-05	-2.1397876577244397e-05	0.005811320707305039	-0.005811320707304894	Cytoplasm_AreaShape_Zernike_3_3	0.00010641409026668214	-6.671634905606853e-05	0.0019823332181937285	-0.001982333218193732	Cytoplasm_AreaShape_Zernike_3_3	0.005459241870474529	0.00017355716292446867	0.02640313014761654	-0.02640313014761646	Cytoplasm_AreaShape_Zernike_3_3	0.002409042188568744	3.542983982277656e-05	0.039642960750725424	-0.039642960750725764	Cytoplasm_AreaShape_Zernike_3_3	0.00042778584185643176	0.00012424811516885986	0.0004600061442284998	-0.0004600061442284998	Cytoplasm_AreaShape_Zernike_3_3	0.0013730985290943964	0.00019204424372405298	-0.003741921197815438	0.0037419211978154195	Cytoplasm_AreaShape_Zernike_3_3	0.00012035036038038349	4.54356675668165e-06	-0.010595026286692018	0.010595026286692252	Cytoplasm_AreaShape_Zernike_3_3	0.000763117165838878	4.273143501003817e-05	0.017431497124332642	-0.017431497124332788	Cytoplasm_AreaShape_Zernike_3_3	0.0017385850147991766	0.00023592876163125133	-0.012215153466526876	0.012215153466526822	Cytoplasm_AreaShape_Zernike_3_3	0.00010316487047767886	6.465374061436405e-05	0.00024066095645624186	-0.0002406609564562342	Cytoplasm_AreaShape_Zernike_3_3	1.1315115265975173e-05	-3.5688750673672677e-06	0.0033426406504471094	-0.0033426406504470886	Cytoplasm_AreaShape_Zernike_3_3	5.955465331553e-06	-1.5472482337987144e-05	0.0	Cytoplasm_AreaShape_Zernike_3_3	0.00023476586297821456	9.163432219403382e-05	0.0037652366555817485	-0.0037652366555817212	Cytoplasm_AreaShape_Zernike_3_3	0.0014954155755879661	-5.70890363177759e-05	0.03908103778183343	-0.03908103778183313
Cytoplasm_AreaShape_Zernike_4_0	Cytoplasm_AreaShape_Zernike_4_0	0.0013308789156104561	0.0001740097701598087	0.007790598935283078	-0.007790598935283094	Cytoplasm_AreaShape_Zernike_4_0	0.01189602083346708	0.00027852839141837287	0.02706010930892272	-0.027060109308922466	Cytoplasm_AreaShape_Zernike_4_0	0.0002891584825658322	8.840234808196281e-05	-0.007218959036636554	0.007218959036636373	Cytoplasm_AreaShape_Zernike_4_0	6.860667699837286e-06	1.7182491552323963e-05	0.0008130367900186378	-0.0008130367900186393	Cytoplasm_AreaShape_Zernike_4_0	0.005159975498910119	0.00021658085341914814	-0.005263420924293335	0.00526342092429332	Cytoplasm_AreaShape_Zernike_4_0	0.002323770186361984	8.791598364750435e-05	0.012245845622459551	-0.012245845622459655	Cytoplasm_AreaShape_Zernike_4_0	0.0004557417346988668	0.0001329597524122908	0.014659793102224598	-0.0146597931022246	Cytoplasm_AreaShape_Zernike_4_0	0.0010556536828996155	0.0001632924001851362	-0.009597618074170693	0.009597618074170642	Cytoplasm_AreaShape_Zernike_4_0	0.0007934362469458334	7.284884944905083e-05	-0.016299104107459387	0.016299104107459744	Cytoplasm_AreaShape_Zernike_4_0	0.0031497688898637355	0.00010507274293937666	0.029926487552145144	-0.029926487552145397	Cytoplasm_AreaShape_Zernike_4_0	0.002052229377092041	0.0002597050080268804	-0.007651205634221118	0.007651205634221083	Cytoplasm_AreaShape_Zernike_4_0	0.0007483737768045895	0.00015302496183477532	0.024460455475471106	-0.024460455475470322	Cytoplasm_AreaShape_Zernike_4_0	6.903776283984087e-06	1.8406663954816602e-05	0.0008742313037533606	-0.0008742313037533551	Cytoplasm_AreaShape_Zernike_4_0	0.0001327481434580946	7.304478624524126e-05	0.0	Cytoplasm_AreaShape_Zernike_4_0	0.000473458208533839	0.00013353435643456154	-0.007370391856051895	0.00737039185605184	Cytoplasm_AreaShape_Zernike_4_0	0.0008969417301302185	2.4207606467950235e-05	0.029658419882672538	-0.02965841988267232
Cytoplasm_AreaShape_Zernike_4_2	Cytoplasm_AreaShape_Zernike_4_2	0.00083085252519699	-7.882373059892732e-05	0.028875427963681997	-0.02887542796368206	Cytoplasm_AreaShape_Zernike_4_2	6.645869216381772e-05	-9.898963729028075e-06	-0.0059421450220897825	0.005942145022089726	Cytoplasm_AreaShape_Zernike_4_2	0.000988545387125228	0.00010301619253880816	0.025921096692596665	-0.02592109669259602	Cytoplasm_AreaShape_Zernike_4_2	0.00012924104922285018	4.22795762449e-05	0.009966940600976167	-0.009966940600976186	Cytoplasm_AreaShape_Zernike_4_2	0.013780166492328383	0.000305355766833068	0.025104017347959313	-0.02510401734795924	Cytoplasm_AreaShape_Zernike_4_2	0.009444094139663073	9.128701145549813e-05	0.06725763275054462	-0.0672576327505452	Cytoplasm_AreaShape_Zernike_4_2	0.0007855990378977662	0.00017426977120592096	0.004148777675021067	-0.004148777675021068	Cytoplasm_AreaShape_Zernike_4_2	0.001614022147367944	0.00020808218645906399	-0.00570551957921763	0.005705519579217602	Cytoplasm_AreaShape_Zernike_4_2	0.0005190973841088242	8.388271477455803e-05	-0.005935362019798326	0.005935362019798457	Cytoplasm_AreaShape_Zernike_4_2	0.0011492881001864408	7.056175318966436e-05	0.01606140391553251	-0.016061403915532645	Cytoplasm_AreaShape_Zernike_4_2	0.001973229928914022	0.00022053476176708977	-0.027748031386319615	0.027748031386319497	Cytoplasm_AreaShape_Zernike_4_2	0.00034174551628851635	0.0001152855230081897	0.013812908207837201	-0.013812908207836757	Cytoplasm_AreaShape_Zernike_4_2	0.00031001355039106393	7.367432643366356e-05	0.013863969310973698	-0.01386396931097361	Cytoplasm_AreaShape_Zernike_4_2	0.00021730428676824953	9.344186553586339e-05	0.0	Cytoplasm_AreaShape_Zernike_4_2	0.0011928409884423008	0.00012362408034000567	0.026822871931566024	-0.02682287193156583	Cytoplasm_AreaShape_Zernike_4_2	0.0006859870766323661	1.641787224842912e-05	0.02591726271776551	-0.025917262717765316
Cytoplasm_AreaShape_Zernike_4_4	Cytoplasm_AreaShape_Zernike_4_4	4.187314531667319e-05	1.6693580367951825e-05	0.004822667556813831	-0.004822667556813842	Cytoplasm_AreaShape_Zernike_4_4	0.001526366625622222	0.00014052944389472303	-0.009081584733409807	0.00908158473340972	Cytoplasm_AreaShape_Zernike_4_4	0.0002663072450705961	9.370795182256474e-05	-0.0010040123559539487	0.0010040123559539235	Cytoplasm_AreaShape_Zernike_4_4	7.574847987812383e-05	3.865136578238155e-05	0.007063236379942666	-0.0070632363799426785	Cytoplasm_AreaShape_Zernike_4_4	0.005375219420819755	0.00033874490715942937	-0.09664249330993765	0.09664249330993738	Cytoplasm_AreaShape_Zernike_4_4	0.0005959734875826683	0.00011513864727557676	-0.03418420073839498	0.034184200738395266	Cytoplasm_AreaShape_Zernike_4_4	0.0011077437801038093	0.00021639029116149997	0.013092784283785602	-0.0130927842837856	Cytoplasm_AreaShape_Zernike_4_4	0.0033949620451650953	0.00030454764915902537	-0.005019305331759594	0.0050193053317595685	Cytoplasm_AreaShape_Zernike_4_4	0.0012084211566845138	6.40810679742295e-05	-0.026347957570196485	0.02634795757019707	Cytoplasm_AreaShape_Zernike_4_4	0.0002015206659060631	-7.470189856457559e-06	0.01609628738575355	-0.016096287385753687	Cytoplasm_AreaShape_Zernike_4_4	0.0028711809805627153	0.00029813832459178535	-0.02148039550022257	0.021480395500222477	Cytoplasm_AreaShape_Zernike_4_4	0.0007132981970018326	6.581813993496662e-05	-0.0213419985345281	0.02134199853452742	Cytoplasm_AreaShape_Zernike_4_4	0.0003157662047568177	0.00012407710368817854	-0.008383758269048608	0.008383758269048554	Cytoplasm_AreaShape_Zernike_4_4	0.0003944172865315565	0.0001259505659928853	0.0	Cytoplasm_AreaShape_Zernike_4_4	0.0005708884349650001	0.0001420274031432004	0.0064733326222919055	-0.006473332622291858	Cytoplasm_AreaShape_Zernike_4_4	0.0018953347457869585	1.1202148859767232e-05	0.04452584658576385	-0.04452584658576351
Cytoplasm_AreaShape_Zernike_5_1	Cytoplasm_AreaShape_Zernike_5_1	0.0020527422604232903	5.3950486781152405e-05	0.041389150588629166	-0.04138915058862925	Cytoplasm_AreaShape_Zernike_5_1	0.00853607654120192	0.0002240758440400192	0.02990522913666699	-0.029905229136666708	Cytoplasm_AreaShape_Zernike_5_1	0.001298006258207085	0.00011716153558290726	0.030020243269741523	-0.030020243269740777	Cytoplasm_AreaShape_Zernike_5_1	0.0002505684843998601	9.730595315123343e-05	0.007620120850513435	-0.007620120850513448	Cytoplasm_AreaShape_Zernike_5_1	0.02109482682807884	0.0003714661201580752	0.03505078401845267	-0.03505078401845257	Cytoplasm_AreaShape_Zernike_5_1	0.01243681734370472	0.00015515964720376265	0.052769562106288886	-0.05276956210628934	Cytoplasm_AreaShape_Zernike_5_1	0.0013510867704416007	0.00023670132303579746	0.019604918093865432	-0.019604918093865432	Cytoplasm_AreaShape_Zernike_5_1	0.0027812318115114643	0.0002685528158191148	-0.012388227567253541	0.01238822756725348	Cytoplasm_AreaShape_Zernike_5_1	0.001677663578658617	0.0001381093274299297	-0.015153835105182194	0.015153835105182529	Cytoplasm_AreaShape_Zernike_5_1	0.0041522417207068285	0.00016161863002148405	0.022242030548961227	-0.022242030548961414	Cytoplasm_AreaShape_Zernike_5_1	0.004272106874000481	0.00036810566516850364	-0.024009284878662773	0.02400928487866267	Cytoplasm_AreaShape_Zernike_5_1	0.001503273584611886	0.00021402111349061835	0.034986984946072656	-0.03498698494607154	Cytoplasm_AreaShape_Zernike_5_1	0.00044383859392094216	8.080582199966294e-05	0.017184512479056738	-0.017184512479056627	Cytoplasm_AreaShape_Zernike_5_1	0.00025814240662991317	0.00010188562146264125	0.0	Cytoplasm_AreaShape_Zernike_5_1	0.0018102733693615702	0.00023494359288612145	0.018067215146715894	-0.01806721514671576	Cytoplasm_AreaShape_Zernike_5_1	0.001589511783414932	3.988619155823688e-05	0.039741397521830285	-0.03974139752182998
Cytoplasm_AreaShape_Zernike_5_3	Cytoplasm_AreaShape_Zernike_5_3	1.6231056612525663e-05	-4.549571810073385e-06	0.004193868866027349	-0.004193868866027358	Cytoplasm_AreaShape_Zernike_5_3	7.221410585911414e-05	-1.1540414128439897e-05	0.01052411471856232	-0.010524114718562221	Cytoplasm_AreaShape_Zernike_5_3	9.628596607469397e-05	-5.157279560137329e-05	0.003825745579163803	-0.003825745579163707	Cytoplasm_AreaShape_Zernike_5_3	0.00015218116953374938	-8.069095067556406e-05	0.0019346538143175987	-0.001934653814317602	Cytoplasm_AreaShape_Zernike_5_3	0.0064542652107939524	0.00024228471726345677	-0.005650071486296799	0.005650071486296783	Cytoplasm_AreaShape_Zernike_5_3	0.0005219026056801912	6.789676768501154e-05	-0.007974518274885748	0.007974518274885817	Cytoplasm_AreaShape_Zernike_5_3	0.00022434715742969402	9.14377011910381e-05	0.011167421912841376	-0.011167421912841374	Cytoplasm_AreaShape_Zernike_5_3	0.0006342828199993322	0.00013237614333318364	0.0016351646281186826	-0.0016351646281186746	Cytoplasm_AreaShape_Zernike_5_3	0.00022406260889940022	-2.3199502207213017e-05	-0.016586485799601893	0.016586485799602257	Cytoplasm_AreaShape_Zernike_5_3	0.000221314678321205	-3.4048127826147186e-05	0.021122971770680277	-0.021122971770680454	Cytoplasm_AreaShape_Zernike_5_3	0.0010256906641448182	0.00018060898102598163	-0.010103196995051817	0.010103196995051772	Cytoplasm_AreaShape_Zernike_5_3	4.958921181574816e-06	8.355362368054017e-06	-0.0013910390071619344	0.0013910390071618897	Cytoplasm_AreaShape_Zernike_5_3	2.117640260501652e-05	-3.478217328292379e-05	0.0009616598492058043	-0.0009616598492057983	Cytoplasm_AreaShape_Zernike_5_3	4.090983004723103e-05	-4.0538029857995766e-05	0.0	Cytoplasm_AreaShape_Zernike_5_3	2.2957423908676056e-05	1.5307047531703963e-05	0.003924621896562513	-0.0039246218965624845	Cytoplasm_AreaShape_Zernike_5_3	0.001328582391705524	-8.728964270326121e-05	0.036047327565289125	-0.036047327565288854
Cytoplasm_AreaShape_Zernike_6_0	Cytoplasm_AreaShape_Zernike_6_0	0.0005836049524516884	2.491373589457956e-05	0.022303090246649893	-0.02230309024664994	Cytoplasm_AreaShape_Zernike_6_0	0.002800925737170612	0.00012826339155931672	0.016718948165142668	-0.01671894816514251	Cytoplasm_AreaShape_Zernike_6_0	0.00020689273679086462	7.655590418330358e-05	0.005824843787063945	-0.0058248437870638	Cytoplasm_AreaShape_Zernike_6_0	0.00012338885308083025	7.444970318673118e-05	0.0017610405616170534	-0.0017610405616170569	Cytoplasm_AreaShape_Zernike_6_0	0.010303807232733164	0.00018793513497623716	0.06649960522850215	-0.06649960522850196	Cytoplasm_AreaShape_Zernike_6_0	0.006167616782956631	3.2555065564806774e-05	0.07305025290188707	-0.0730502529018877	Cytoplasm_AreaShape_Zernike_6_0	0.0006643153769602117	0.00016463663564149638	0.007060118328550713	-0.0070601183285507125	Cytoplasm_AreaShape_Zernike_6_0	0.0020658051703550395	0.00023712256386051236	-0.006208179972140671	0.006208179972140642	Cytoplasm_AreaShape_Zernike_6_0	0.0007204095875629202	9.780690584095749e-05	-0.0071646095175692814	0.007164609517569438	Cytoplasm_AreaShape_Zernike_6_0	0.0013702429567080676	0.00010854428064430829	0.007138504900899852	-0.0071385049008999115	Cytoplasm_AreaShape_Zernike_6_0	0.0019138137626628637	0.0002310582816696918	-0.021699838620261997	0.0216998386202619	Cytoplasm_AreaShape_Zernike_6_0	0.00023286091214247406	9.839332086533199e-05	0.010770283669583105	-0.010770283669582761	Cytoplasm_AreaShape_Zernike_6_0	2.287401838219072e-05	3.421327619783963e-05	0.0013331648089620178	-0.0013331648089620095	Cytoplasm_AreaShape_Zernike_6_0	4.032346385907104e-05	4.0268107950355253e-05	0.0	Cytoplasm_AreaShape_Zernike_6_0	0.0006173767548481868	0.00015632969518338642	0.0019191729154548758	-0.0019191729154548612	Cytoplasm_AreaShape_Zernike_6_0	0.0007830962818691223	2.826466936192736e-05	0.02744393179182819	-0.027443931791827986
