feature	feature_LPS_+_DMSO 0.1%	r2_score_LPS_+_DMSO 0.1%	Metadata_number_of_singlecells_LPS_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_LPS_+_DMSO 0.1%	Metadata_treatment_LPS_LPS_+_DMSO 0.1%	Metadata_dose_0_LPS_+_DMSO 0.1%	Metadata_dose_10µg_per_ml_LPS_+_DMSO 0.1%	Metadata_dose_1µg_per_ml_LPS_+_DMSO 0.1%	feature_Disulfiram_+_DMSO 0.1%	r2_score_Disulfiram_+_DMSO 0.1%	Metadata_number_of_singlecells_Disulfiram_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Disulfiram_+_DMSO 0.1%	Metadata_treatment_Disulfiram_Disulfiram_+_DMSO 0.1%	Metadata_dose_0_Disulfiram_+_DMSO 0.1%	Metadata_dose_0.1µM_Disulfiram_+_DMSO 0.1%	Metadata_dose_2.5µM_Disulfiram_+_DMSO 0.1%	feature_H2O2_+_DMSO 0.1%	r2_score_H2O2_+_DMSO 0.1%	Metadata_number_of_singlecells_H2O2_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_H2O2_+_DMSO 0.1%	Metadata_treatment_H2O2_H2O2_+_DMSO 0.1%	Metadata_dose_0_H2O2_+_DMSO 0.1%	Metadata_dose_500µM_H2O2_+_DMSO 0.1%	Metadata_dose_50µM_H2O2_+_DMSO 0.1%	feature_Thapsi_+_DMSO 0.1%	r2_score_Thapsi_+_DMSO 0.1%	Metadata_number_of_singlecells_Thapsi_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Thapsi_+_DMSO 0.1%	Metadata_treatment_Thapsi_Thapsi_+_DMSO 0.1%	Metadata_dose_0_Thapsi_+_DMSO 0.1%	Metadata_dose_10µM_Thapsi_+_DMSO 0.1%	Metadata_dose_1µM_Thapsi_+_DMSO 0.1%	feature_ATP_+_DMSO 0.1%	r2_score_ATP_+_DMSO 0.1%	Metadata_number_of_singlecells_ATP_+_DMSO 0.1%	Metadata_treatment_ATP_ATP_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_ATP_+_DMSO 0.1%	Metadata_dose_0_ATP_+_DMSO 0.1%	Metadata_dose_0.1mM_ATP_+_DMSO 0.1%	Metadata_dose_1mM_ATP_+_DMSO 0.1%	feature_LPS + Nigericin_+_DMSO 0.1%	r2_score_LPS + Nigericin_+_DMSO 0.1%	Metadata_number_of_singlecells_LPS + Nigericin_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_LPS + Nigericin_+_DMSO 0.1%	Metadata_treatment_LPS + Nigericin_LPS + Nigericin_+_DMSO 0.1%	Metadata_dose_0_LPS + Nigericin_+_DMSO 0.1%	Metadata_dose_1µg_per_ml + 10µM_LPS + Nigericin_+_DMSO 0.1%	Metadata_dose_1µg_per_ml + 1µM_LPS + Nigericin_+_DMSO 0.1%	feature_Flagellin_+_DMSO 0.1%	r2_score_Flagellin_+_DMSO 0.1%	Metadata_number_of_singlecells_Flagellin_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Flagellin_+_DMSO 0.1%	Metadata_treatment_Flagellin_Flagellin_+_DMSO 0.1%	Metadata_dose_0_Flagellin_+_DMSO 0.1%	Metadata_dose_0.1µg_per_ml_Flagellin_+_DMSO 0.1%	Metadata_dose_1µg_per_ml_Flagellin_+_DMSO 0.1%	feature_DMSO 0.1%_+_DMSO 0.1%	r2_score_DMSO 0.1%_+_DMSO 0.1%	Metadata_number_of_singlecells_DMSO 0.1%_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_DMSO 0.1%_+_DMSO 0.1%	Metadata_dose_0_DMSO 0.1%_+_DMSO 0.1%	feature_Media only_+_DMSO 0.1%	r2_score_Media only_+_DMSO 0.1%	Metadata_number_of_singlecells_Media only_+_DMSO 0.1%	Metadata_treatment_DMSO 0.1%_Media only_+_DMSO 0.1%	Metadata_treatment_Media only_Media only_+_DMSO 0.1%	Metadata_dose_0_Media only_+_DMSO 0.1%
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0018049464403628868	-0.00020869359692327527	-0.006682614681349099	0.006682614681349104	-0.006682614681349102	-0.00941405065348865	0.01609666533483764	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0018913285330758312	-0.00018156273874331906	0.016618084381753898	-0.0166180843817539	0.016618084381753905	0.012063602209635222	-0.02868168659138916	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.004232719433887255	-0.00013129726241257455	0.004354398172038906	-0.004354398172038909	0.004354398172038908	0.04523016345591662	-0.049584561627955014	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.01039413725017102	-0.0002449732704167543	0.0007709569865065637	-0.0007709569865065585	0.0007709569865065576	0.016796820993196564	-0.01756777797970266	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.01193485867914057	-0.0005145455875300765	-0.01086825526542784	0.010868255265427878	0.010868255265427874	0.09365251195464133	-0.10452076722006783	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.033029000900705596	-0.0007719393933308373	-0.008539770711984085	0.00853977071198412	-0.008539770711984095	-0.06671913550033087	0.07525890621231172	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.002805953466639477	-0.0003476080726950912	-0.00919626441053023	0.009196264410530232	-0.00919626441053023	0.0071193581007436245	0.002076906309786445	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0028763395689764826	-0.0003403094641869926	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.004905607398628109	-0.0004484011323946508	0.03397610304940877	-0.0339761030494097	0.0
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0024886888247899197	-0.00022498133695501258	-0.012591018188359658	0.012591018188359664	-0.012591018188359664	-0.003522023647841814	0.016113041836201457	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0019273441954280601	-0.00019109182782148479	0.014213886958405655	-0.014213886958405659	0.014213886958405662	0.014630208577662526	-0.02884409553606819	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0038080043910343475	-5.959941832345086e-05	-0.006169392376693797	0.006169392376693818	-0.006169392376693821	0.09432700566431332	-0.08815761328761852	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.014189325813722786	-0.00023166358844864087	-0.009028075422743545	0.009028075422743559	-0.009028075422743559	0.058910295031670654	-0.04988221960892553	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.017077444134222963	-0.00062086915349246	-0.013697095719865021	0.013697095719865056	0.01369709571986506	0.11476434499678495	-0.12846144071664833	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.04305022196995634	-0.0008834130079269698	-0.019505868987470892	0.019505868987470955	-0.01950586898747092	-0.07876711885821058	0.0982729878456777	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0029583095122429626	-0.0003511063400834572	-0.011386169926712472	0.011386169926712472	-0.011386169926712472	0.008668022879610784	0.0027181470471014865	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0035863537790766786	-0.0003799143537066968	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.006230638081416218	-0.0004980938426907246	0.042759652991065565	-0.04275965299106673	0.0
Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0016083159632552801	-0.00013676953732384784	-0.016422940607702306	0.01642294060770231	-0.01642294060770231	0.005485846094407217	0.010937094513295192	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0014031130513761925	-0.00015876487018919638	0.01827804460485427	-0.01827804460485428	0.01827804460485429	0.020155349785211277	-0.038433394390065566	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.003357227874312585	0.00012153860725686598	-0.02240100431178274	0.022401004311782782	-0.022401004311782782	0.18421526296008847	-0.16181425864830387	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.016049059140754718	-0.00018169142656649693	-0.01574076048046702	0.01574076048046704	-0.01574076048046705	0.10733929264575515	-0.09159853216528524	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.019823485508229766	-0.0006830230807466065	-0.017428233417538908	0.01742823341753893	0.017428233417538925	0.11854886216560692	-0.13597709558314408	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.05323861937760832	-0.0009521034913958514	-0.03833986369063602	0.038339863690636106	-0.03833986369063605	-0.07903123712344651	0.1173711008140788	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0020268644878558284	-0.00028985846864838197	-0.009802460828722968	0.00980246082872297	-0.009802460828722968	0.006626390937607933	0.0031760698911148496	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0023294944084255587	-0.00030615052309079257	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.00746338028805682	-0.00048049041665839483	0.059540221079860345	-0.05954022107986196	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.0046027880975804125	-0.0003518058263376095	0.005057558471161346	-0.005057558471161348	0.005057558471161349	-0.004643071570121029	-0.00041448690104039024	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.003745327161257306	-0.00021604923876868647	0.02012302251252698	-0.020123022512527	0.02012302251252699	-0.008897211003052859	-0.011225811509474312	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.00706918551325697	-0.00027127441240495454	0.04908407167752302	-0.04908407167752305	0.04908407167752306	-0.10341800800772971	0.05433393633020589	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.0031321880090340315	-0.0002633481592764773	0.034005307098308846	-0.03400530709830886	0.03400530709830886	-0.10651511192642828	0.07250980482811668	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.003842659762758882	-0.0002883461584311435	-0.010774091693993224	0.010774091693993243	0.010774091693993241	0.04954579730527093	-0.06031988899926344	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.0072481802880436375	-0.0004772865560652581	0.028556090091287706	-0.028556090091287664	0.028556090091287695	-0.13431013207558243	0.10575404198428807	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.005877817254366202	-0.0005098998110134732	-0.012050463794213762	0.01205046379421378	-0.012050463794213769	0.026694847848776727	-0.014644384054562934	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.0025463129832173914	-0.00032010418126908653	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrPM_1of4	0.003497790303947368	-0.00041556336405432654	0.013936772806373756	-0.013936772806374138	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.006566867139102817	-0.00042447766661661367	0.005377370787675251	-0.005377370787675249	0.005377370787675251	-0.015046236072887416	0.009668865285211953	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.006156530280680972	-0.00027935364153792904	0.022155291115499687	-0.022155291115499694	0.022155291115499694	-0.011190471898134177	-0.010964819217365718	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.007408623832856676	-0.00018453230021478863	0.044226898539690564	-0.044226898539690605	0.044226898539690605	-0.05040893382901677	0.006182035289325944	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.009385240572143405	-0.0003262391168556867	0.01993386784121519	-0.01993386784121519	0.01993386784121519	-0.052434068581039286	0.03250020073982276	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.006851155621745431	-0.00039139315282312603	-0.008878956134558955	0.008878956134558968	0.00887895613455897	0.07247854189964356	-0.08135749803420148	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.013452136603248621	-0.0006359402655027557	0.03090515840946917	-0.0309051584094691	0.030905158409469138	-0.15692630324698648	0.1260211448375096	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.008343139186508086	-0.0006124110526745328	-0.015482222216427192	0.015482222216427203	-0.015482222216427192	0.024885738525363417	-0.009403516308936323	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.005267600588299337	-0.00046048527424139956	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrPM_2of4	0.006480371571216503	-0.0005696647403773054	0.012961250641924518	-0.012961250641924873	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.006686604519136385	-0.00043235359351437937	0.005377032835852204	-0.005377032835852202	0.0053770328358522055	-0.016163680818543098	0.010786647982690667	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.006283883941792134	-0.0002826116400918177	0.024957651960030428	-0.024957651960030452	0.02495765196003044	-0.010776739033042049	-0.014180912926988611	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.008267092942079945	-0.0001337096311306044	0.033999608036120885	-0.033999608036120905	0.033999608036120905	0.009332864513967094	-0.04333247255008765	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.01749445981345632	-0.000337722408784945	0.0059340756856134675	-0.00593407568561346	0.00593407568561346	0.010577008368550092	-0.016511084054163235	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.008020752640696238	-0.00043828780504438363	-0.0053557572593454505	0.005355757259345475	0.005355757259345477	0.0745122030102775	-0.0798679602696219	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.018088981014239836	-0.0007173205255604103	0.026676558966928027	-0.026676558966927957	0.026676558966927996	-0.1503293952240252	0.1236528362570898	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.009333643997571417	-0.0006452499254000792	-0.01833546294857083	0.01833546294857084	-0.01833546294857083	0.027298964126988873	-0.00896350117841819	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.005582491033716108	-0.0004738735199089376	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrPM_3of4	0.006173164359488781	-0.0005620296607446298	0.013149749591244424	-0.013149749591244783	0.0
Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.00586515751290384	-0.00040414875269290936	0.0052879449849320154	-0.0052879449849320154	0.005287944984932016	-0.01043862277881849	0.005150677793886326	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.005119464672242113	-0.0002734779302724967	0.02964049748817142	-0.029640497488171436	0.029640497488171443	0.005503285056712076	-0.035143782544883664	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.008280307917740815	-3.030541431910577e-05	0.026176912037787325	-0.026176912037787325	0.026176912037787332	0.06465274849811668	-0.09082966053590312	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.02092640261081724	-0.00034107943428747923	0.0037986098487275757	-0.00379860984872756	0.00379860984872756	0.03482445550433729	-0.03862306535306389	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.007581111728691581	-0.00043166636091737545	-0.00404252883554887	0.004042528835548894	0.004042528835548889	0.06489931142146452	-0.06894184025701244	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.01885598676133904	-0.0007223574894274386	0.025785478868101813	-0.025785478868101726	0.025785478868101765	-0.13523264719615377	0.10944716832804534	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.010006166634170977	-0.0006748525561137442	-0.018937230579678214	0.018937230579678225	-0.018937230579678218	0.02648442840997397	-0.007547197830295925	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.00608164753503182	-0.000494494003881036	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrPM_4of4	0.006599938671667638	-0.0005859902316681287	0.015087806664299593	-0.015087806664300006	0.0
Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.0023186643787375116	-0.00022423292892258744	-0.005711700934270342	0.005711700934270342	-0.005711700934270344	0.012676564645545625	-0.006964863711275102	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.004345338829160439	-0.00022789219811452418	0.014023258779104498	-0.01402325877910451	0.014023258779104503	-0.0130333729049526	-0.0009898858741520591	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.015864644232477354	-0.00010452835909383718	-0.03401264969909629	0.034012649699096356	-0.034012649699096356	0.23339303003798545	-0.19938038033888683	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.03730574044851653	-0.00019790538035562488	-0.042190621127960626	0.04219062112796068	-0.04219062112796068	0.2146759011714103	-0.17248528004344396	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.0036032529646774503	-0.000269625952590846	0.007291381746804056	-0.007291381746804052	-0.007291381746804052	0.020064097404840466	-0.012772715658036128	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.009701504037638364	-0.0004498446918390797	-0.006835711375434525	0.0068357113754345614	-0.006835711375434539	-0.06084076480957795	0.06767647618500955	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.0038983178462292933	-0.00038487608898775334	-0.01662358067094278	0.016623580670942786	-0.01662358067094278	0.020866016858442672	-0.004242436187500074	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.001805558031882759	-0.00026950025644921933	0.0	0.0	Nuclei_RadialDistribution_RadialCV_CorrRNA_1of4	0.002702812937966148	-0.0003664291490242598	0.008224906670893031	-0.008224906670893256	0.0
Nuclei_Texture_Contrast_CorrDNA_3_01_256	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.00014128411619152015	-6.000434850314696e-05	0.0025856322211765086	-0.002585632221176508	0.0025856322211765094	-0.008196760982539708	0.005611128761363086	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.0004729059769443822	-1.2550275793577563e-05	0.012697703690866487	-0.01269770369086649	0.01269770369086649	0.004213395051362108	-0.016911098742228656	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.003475782587541665	-0.0001595309682859751	-0.01094084237239027	0.010940842372390285	-0.010940842372390288	0.051863938667884135	-0.04092309629549337	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.005525167953273735	-9.994324291728243e-05	-0.019682116304293243	0.01968211630429326	-0.019682116304293264	0.07775632638199194	-0.05807421007769664	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.0017446794166853241	-0.00015265329780316726	-0.0015845027178752608	0.0015845027178752677	0.001584502717875266	0.050545100063209336	-0.05212960278108387	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.004588457280865987	-0.00030639796304077893	0.001062764922192233	-0.001062764922192207	0.001062764922192221	-0.04050079019721688	0.039438025275022666	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.0005949930483378774	-0.00015231736712696006	-0.005452040876779186	0.005452040876779176	-0.005452040876779182	-0.008193118285494254	0.013645159162273178	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.000422289946927501	-0.00013041449996845184	0.0	0.0	Nuclei_Texture_Contrast_CorrDNA_3_01_256	0.0004973575820634846	-0.00016269487078018644	0.005472499474129205	-0.005472499474129354	0.0
Nuclei_Texture_Contrast_CorrDNA_3_03_256	Nuclei_Texture_Contrast_CorrDNA_3_03_256	3.977725766513007e-05	-3.102124610294569e-05	0.0018991615821794313	-0.0018991615821794313	0.001899161582179432	-0.004177587073705355	0.0022784254915258644	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.00045183597450959567	-3.768999657256469e-06	0.012120193541125028	-0.012120193541125033	0.012120193541125032	-0.00016157162909534277	-0.011958621912029767	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.0042099902608325745	-0.00017265732195226004	-0.012929913723442703	0.012929913723442717	-0.01292991372344272	0.059838005129110514	-0.046908091405667235	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.005774821173967215	-0.00011721637197207864	-0.017776043335646044	0.017776043335646047	-0.01777604333564605	0.07097920436510445	-0.053203161029456554	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.0013695171905170334	-0.00013572693145713383	-0.0007121420094533815	0.0007121420094533919	0.0007121420094533919	0.04624979379786598	-0.0469619358073187	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.00348370461143388	-0.00027071603894147423	0.000904105013017728	-0.0009041050130177055	0.0009041050130177176	-0.0380452604209691	0.03714115540794952	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.0005111211583885833	-0.00013162182810030743	-0.003940208542974852	0.003940208542974839	-0.003940208542974848	-0.01250846907502827	0.01644867761800284	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.0004039444052339469	-0.0001275590449176717	0.0	0.0	Nuclei_Texture_Contrast_CorrDNA_3_03_256	0.0004863131182362146	-0.00016261175731574902	0.004036499331226275	-0.0040364993312263855	0.0
Nuclei_Texture_Contrast_CorrER_3_00_256	Nuclei_Texture_Contrast_CorrER_3_00_256	0.00023138728944283038	-5.134381240031397e-05	-0.007511252066275192	0.007511252066275195	-0.007511252066275195	0.0008637051668517089	0.00664754689942351	Nuclei_Texture_Contrast_CorrER_3_00_256	0.0002671654767492093	-4.2919484099299317e-05	-0.0011747101594914364	0.001174710159491435	-0.001174710159491438	-0.007330463716789995	0.0085051738762814	Nuclei_Texture_Contrast_CorrER_3_00_256	0.014658412419055411	2.789615404557374e-05	-0.07045327562778259	0.07045327562778267	-0.07045327562778267	0.3138204087683968	-0.2433671331406112	Nuclei_Texture_Contrast_CorrER_3_00_256	0.02884223723230983	-8.169726686918376e-05	-0.07442405345620506	0.0744240534562051	-0.07442405345620512	0.29118744795044277	-0.21676339449423004	Nuclei_Texture_Contrast_CorrER_3_00_256	0.0016529616382545687	-0.00018832510893270648	0.0013229013914468693	-0.001322901391446864	-0.001322901391446864	0.02276671472480142	-0.021443813333354225	Nuclei_Texture_Contrast_CorrER_3_00_256	0.006599725393472644	-0.0002907243354304929	-0.010523388395002088	0.010523388395002107	-0.010523388395002095	-0.02107111682609781	0.0315945052210989	Nuclei_Texture_Contrast_CorrER_3_00_256	0.00039077590520619765	-0.0001262323127808202	-0.00684697568342062	0.006846975683420624	-0.00684697568342062	0.008050663075394517	-0.001203687391973979	Nuclei_Texture_Contrast_CorrER_3_00_256	0.0003227899579553162	-0.0001140721324155692	0.0	0.0	Nuclei_Texture_Contrast_CorrER_3_00_256	0.0005957144109380863	-0.0001400146605277716	0.007989332287886633	-0.007989332287886852	0.0
Nuclei_Texture_Contrast_CorrER_3_01_256	Nuclei_Texture_Contrast_CorrER_3_01_256	0.00031544035389996505	-7.45199313220049e-05	-0.012643552048929639	0.012643552048929646	-0.012643552048929644	0.0025404402907975576	0.010103111758132142	Nuclei_Texture_Contrast_CorrER_3_01_256	0.00041121217047168646	-6.029249436143733e-05	-0.0038387293043056978	0.0038387293043056943	-0.003838729304305697	-0.010609952651208619	0.01444868195551428	Nuclei_Texture_Contrast_CorrER_3_01_256	0.01933152345443867	-5.3956153529491625e-06	-0.07540473367856554	0.07540473367856564	-0.07540473367856564	0.33476778618657377	-0.259363052508005	Nuclei_Texture_Contrast_CorrER_3_01_256	0.03755907859083529	-0.00012648285763355448	-0.08090970332428915	0.08090970332428922	-0.08090970332428922	0.311965524056942	-0.23105582073264466	Nuclei_Texture_Contrast_CorrER_3_01_256	0.0016522518015259502	-0.00024021479050178698	0.003949418746086744	-0.003949418746086738	-0.00394941874608674	0.034575521054919234	-0.030626102308831997	Nuclei_Texture_Contrast_CorrER_3_01_256	0.0070792027686618075	-0.00037214046706997034	-0.013571542622885888	0.01357154262288591	-0.013571542622885898	-0.028593825702757335	0.04216536832564186	Nuclei_Texture_Contrast_CorrER_3_01_256	0.0007833957117315826	-0.00018254759359834913	-0.008249909964762232	0.008249909964762235	-0.008249909964762232	0.007989811781669083	0.0002600981830930254	Nuclei_Texture_Contrast_CorrER_3_01_256	0.0007162918036479615	-0.00016985204680585345	0.0	0.0	Nuclei_Texture_Contrast_CorrER_3_01_256	0.0008146296291494659	-0.0001908656314083356	0.005914711872056286	-0.005914711872056447	0.0
Nuclei_Texture_Contrast_CorrER_3_02_256	Nuclei_Texture_Contrast_CorrER_3_02_256	0.00027785000046010033	-4.5731530156062205e-05	-0.011295249115734811	0.011295249115734814	-0.011295249115734813	0.0013658923447895186	0.009929356770945334	Nuclei_Texture_Contrast_CorrER_3_02_256	0.00044658441106537605	-7.245159098124649e-05	-0.0027860811431020174	0.0027860811431020148	-0.0027860811431020182	-0.008247347715619163	0.011033428858721153	Nuclei_Texture_Contrast_CorrER_3_02_256	0.01941958109175357	1.4596041668171105e-05	-0.0851891295517454	0.08518912955174551	-0.08518912955174551	0.3786432890223518	-0.29345415947060277	Nuclei_Texture_Contrast_CorrER_3_02_256	0.04610010159629918	-0.00017133690043456815	-0.08304787455105772	0.08304787455105778	-0.08304787455105778	0.3284122717512885	-0.24536439720022218	Nuclei_Texture_Contrast_CorrER_3_02_256	0.0027781515378318966	-0.0002676231310249341	0.003110418740229111	-0.0031104187402290996	-0.003110418740229103	0.03888989006054178	-0.03577947132031212	Nuclei_Texture_Contrast_CorrER_3_02_256	0.007748125378958859	-0.0004016535957094977	-0.013044587778518593	0.013044587778518617	-0.013044587778518604	-0.03402836301636081	0.04707295079487778	Nuclei_Texture_Contrast_CorrER_3_02_256	0.0009422117410768927	-0.00019632716538346261	-0.007217724505611419	0.0072177245056114295	-0.007217724505611422	0.014568765645905809	-0.007351041140294395	Nuclei_Texture_Contrast_CorrER_3_02_256	0.0008876707801270811	-0.00018865856529036847	0.0	0.0	Nuclei_Texture_Contrast_CorrER_3_02_256	0.0008432636877424571	-0.0002021697573710406	0.006740954985816583	-0.006740954985816768	0.0
Nuclei_Texture_Contrast_CorrER_3_03_256	Nuclei_Texture_Contrast_CorrER_3_03_256	0.00012346645261518407	-1.724035308308495e-05	-0.006233122775824801	0.006233122775824801	-0.006233122775824801	-0.0015147418314683221	0.007747864607293115	Nuclei_Texture_Contrast_CorrER_3_03_256	0.00023143485454890644	-4.402597797003697e-05	-0.001064918652871484	0.0010649186528714806	-0.0010649186528714836	-0.007558238239116722	0.00862315689198817	Nuclei_Texture_Contrast_CorrER_3_03_256	0.01101618844856922	2.9962565382857226e-05	-0.06593696209317534	0.06593696209317543	-0.06593696209317543	0.29526622122499246	-0.22932925913181434	Nuclei_Texture_Contrast_CorrER_3_03_256	0.03050266440603755	-0.0001011163429125907	-0.06592186929499405	0.06592186929499408	-0.06592186929499408	0.26230070112469395	-0.196378831829693	Nuclei_Texture_Contrast_CorrER_3_03_256	0.0018964463356739847	-0.00019221484751551774	7.464203623122612e-05	-7.464203623121918e-05	-7.464203623122004e-05	0.024380160022310353	-0.02430551798607878	Nuclei_Texture_Contrast_CorrER_3_03_256	0.005659545258248855	-0.00028880708301442566	-0.008270864223263626	0.008270864223263643	-0.008270864223263633	-0.021892287814937343	0.03016315203819992	Nuclei_Texture_Contrast_CorrER_3_03_256	0.0003477056316409932	-0.00012086059719673512	-0.00491350715723958	0.004913507157239587	-0.004913507157239581	0.012417803256406571	-0.007504296099166963	Nuclei_Texture_Contrast_CorrER_3_03_256	0.0003368290545898711	-0.00011640336151044173	0.0	0.0	Nuclei_Texture_Contrast_CorrER_3_03_256	0.0005164945679572153	-0.00013551818007229556	0.00857097023865982	-0.008570970238660054	0.0
