feature	r2_score	Metadata_number_of_singlecells	ATP_0.1mM	DMSO 0.1%_0
Cells_Intensity_StdIntensityEdge_CorrER	0.005504319158329385	-0.00031953917065775093	0.012600107962724316	-0.01260010796272425
Cells_Intensity_StdIntensityEdge_CorrGasdermin	0.003818573622672794	-0.00015433042363631604	-0.04118197443094808	0.04118197443094787
Cells_Intensity_StdIntensityEdge_CorrMito	0.0050335668089428465	-0.00017301131641502733	-0.05224624468670222	0.05224624468670195
Cells_Intensity_StdIntensityEdge_CorrPM	0.0008597019186662447	-0.000228323897444618	0.012310112185944262	-0.012310112185944199
Cells_Intensity_StdIntensityEdge_CorrRNA	0.0034657776946928065	-0.0002693308161582091	0.011579944134866741	-0.011579944134866682
Cells_Intensity_StdIntensity_CorrDNA	0.0010858042668053791	-0.0001286632931564784	-0.021441981141081805	0.0214419811410817
Cells_Intensity_StdIntensity_CorrER	0.014218245976959532	-0.0005010809658115391	0.012908238278865614	-0.01290823827886555
Cells_Intensity_StdIntensity_CorrGasdermin	0.00842480715260685	-0.00036310702671148284	-0.04223854075835866	0.042238540758358444
Cells_Intensity_StdIntensity_CorrMito	0.010149382267155005	-0.0003941077217928699	-0.05406386380157979	0.05406386380157952
Cells_Intensity_StdIntensity_CorrPM	0.005018375021054067	-0.0005208017062542051	0.009560962062697492	-0.009560962062697445
Cells_Intensity_StdIntensity_CorrRNA	0.009803019366697474	-0.00046478887225289035	0.007930118386226512	-0.007930118386226473
Cells_Intensity_UpperQuartileIntensity_CorrDNA	0.003410555821550254	-0.0003103551285071924	0.0009130399862112798	-0.0009130399862112752
Cells_Intensity_UpperQuartileIntensity_CorrER	0.020457206498004532	-0.0006396115833071247	0.02147540202108069	-0.021475402021080583
Cells_Intensity_UpperQuartileIntensity_CorrGasdermin	0.015257728121545577	-0.0005446428336472029	-0.06172181013153219	0.061721810131531864
Cells_Intensity_UpperQuartileIntensity_CorrMito	0.0167951029580673	-0.0005031056641027863	-0.08236243887077778	0.08236243887077736
Cells_Intensity_UpperQuartileIntensity_CorrPM	0.002183173609801914	-0.0004266551619880377	0.025084349897455394	-0.02508434989745526
Cells_Intensity_UpperQuartileIntensity_CorrRNA	0.013714961190358532	-0.0006310367647798477	0.019811817710613716	-0.019811817710613622
Cells_Location_CenterMassIntensity_X_CorrDNA	0.00011938774184039325	5.0171245298619854e-05	-0.0054057158086049	0.005405715808604873
Cells_Location_CenterMassIntensity_X_CorrER	0.00011910095801725973	5.0085522023841443e-05	-0.005406735845538363	0.005406735845538336
Cells_Location_CenterMassIntensity_X_CorrGasdermin	0.00011807237072714027	4.9836925334418175e-05	-0.00539507590918557	0.005395075909185543
Cells_Location_CenterMassIntensity_X_CorrMito	0.00011817910273825838	4.98624084700781e-05	-0.005396248449264583	0.005396248449264556
Cells_Location_CenterMassIntensity_X_CorrPM	0.00011786540210068086	4.9788380817490055e-05	-0.005392320773751431	0.005392320773751403
Cells_Location_CenterMassIntensity_X_CorrRNA	0.0001183789097329857	4.9898407058651233e-05	-0.005403469527243478	0.005403469527243451
Cells_Location_CenterMassIntensity_Y_CorrDNA	0.0003995811433613605	9.209557751648e-05	0.007685198109953446	-0.007685198109953408
Cells_Location_CenterMassIntensity_Y_CorrER	0.0004002355221217613	9.212644824152889e-05	0.007710709527753703	-0.007710709527753665
Cells_Location_CenterMassIntensity_Y_CorrGasdermin	0.0004002374111519158	9.216033493393542e-05	0.007695549802729049	-0.00769554980272901
Cells_Location_CenterMassIntensity_Y_CorrMito	0.00040080491268768004	9.222708972183829e-05	0.007701012926814825	-0.0077010129268147865
Cells_Location_CenterMassIntensity_Y_CorrPM	0.00039994716593783064	9.215435819539153e-05	0.007682457136908721	-0.0076824571369086825
Cells_Location_CenterMassIntensity_Y_CorrRNA	0.0004000583553961379	9.212797777263137e-05	0.007699589712342919	-0.00769958971234288
Cells_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Cells_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Cells_Location_Center_X	0.00011769028037700302	4.978402259168467e-05	-0.005376026221173685	0.005376026221173658
Cells_Location_Center_Y	0.00039959744242323847	9.210011506877256e-05	0.0076862293014790285	-0.0076862293014789895
Cells_Location_Center_Z	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_X_CorrDNA	0.00012578084758307906	5.112710915804015e-05	-0.005687569690664208	0.00568756969066418
Cells_Location_MaxIntensity_X_CorrER	0.0001215975401822611	5.00982809320909e-05	-0.005645534922801626	0.005645534922801598
Cells_Location_MaxIntensity_X_CorrGasdermin	0.00011859176557349471	4.928284008602886e-05	-0.005638578423972083	0.005638578423972056
Cells_Location_MaxIntensity_X_CorrMito	0.0001224981918794832	5.063256849818658e-05	-0.005534845161098756	0.005534845161098727
Cells_Location_MaxIntensity_X_CorrPM	0.00012343382843216233	5.0834643892095866e-05	-0.005556624006465092	0.005556624006465065
Cells_Location_MaxIntensity_X_CorrRNA	0.00011998335487672929	4.989905707929375e-05	-0.0055575533535447245	0.005557553353544698
Cells_Location_MaxIntensity_Y_CorrDNA	0.00039746749008429116	9.245430319697612e-05	0.0074056190525524455	-0.00740561905255241
Cells_Location_MaxIntensity_Y_CorrER	0.0004087235947135559	9.259834611989052e-05	0.008006856932592116	-0.008006856932592076
Cells_Location_MaxIntensity_Y_CorrGasdermin	0.00039661435719495763	9.141506433161018e-05	0.007793508079520653	-0.007793508079520615
Cells_Location_MaxIntensity_Y_CorrMito	0.0004017801093247897	9.198905439530654e-05	0.007865865311859293	-0.007865865311859253
Cells_Location_MaxIntensity_Y_CorrPM	0.00039696841181291465	9.215154517336441e-05	0.007507281816544186	-0.0075072818165441485
Cells_Location_MaxIntensity_Y_CorrRNA	0.0004017776585167887	9.196490066328499e-05	0.007878223336640285	-0.007878223336640245
Cells_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0
Cells_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0	0.0
Cells_Neighbors_AngleBetweenNeighbors_Adjacent	0.002949640832752176	0.00027735142807349777	-0.008457281133273507	0.008457281133273466
Cells_Neighbors_FirstClosestDistance_Adjacent	0.0028441193895946126	-0.0002297608564342271	-0.02891017846953904	0.028910178469538896
Cells_Neighbors_FirstClosestObjectNumber_Adjacent	0.03321051142468656	0.0009485195631023018	0.007359335638142948	-0.007359335638142912
Cells_Neighbors_NumberOfNeighbors_Adjacent	0.035287560176057275	0.0009839273506989136	-0.03256083988757534	0.03256083988757518
Cells_Neighbors_PercentTouching_Adjacent	0.028512790882331496	0.000878772683384783	-0.018573125694907055	0.01857312569490696
Cells_Neighbors_SecondClosestDistance_Adjacent	0.010004417786059983	-0.0005175246858937937	-0.012358128749450081	0.012358128749450019
Cells_Neighbors_SecondClosestObjectNumber_Adjacent	0.03331765031927969	0.0009497466945600407	0.008126040376272625	-0.008126040376272585
Cells_Parent_Nuclei	0.0329455659272313	0.0009446683181300068	0.007063240167115204	-0.007063240167115168
Cells_RadialDistribution_FracAtD_CorrDNA_1of4	0.0008074237542979867	0.0001450085163534699	0.0021165133533654202	-0.0021165133533654094
Cells_RadialDistribution_FracAtD_CorrDNA_2of4	0.0008476428578654271	0.000148963747632247	0.0001735651675929949	-0.00017356516759299407
Cells_RadialDistribution_FracAtD_CorrDNA_3of4	8.69568723552705e-05	1.7038612675372453e-05	0.008542678215381272	-0.008542678215381228
Cells_RadialDistribution_FracAtD_CorrDNA_4of4	0.0006137577091954727	-0.00012366413172048193	-0.004534507506377923	0.004534507506377901
Cells_RadialDistribution_FracAtD_CorrER_1of4	0.0006502669676389239	-0.00012902708066772243	0.007327692339651382	-0.007327692339651346
Cells_RadialDistribution_FracAtD_CorrER_2of4	0.0007037536065530592	-0.00013298719055737624	0.008167054379033818	-0.008167054379033777
Cells_RadialDistribution_FracAtD_CorrER_3of4	0.00022378440123327348	-7.472696778791562e-05	0.004208342228038925	-0.004208342228038904
Cells_RadialDistribution_FracAtD_CorrER_4of4	0.0005895674094338332	0.00012153089003844836	-0.007162982425843685	0.007162982425843648
Cells_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0012149438178227223	-0.0001396122099727172	0.024584580755775562	-0.024584580755775437
Cells_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.0012597450774483043	-0.00014150160623465822	0.024615813626896473	-0.024615813626896355
Cells_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.001149341987877306	-0.00014494120164405765	0.020530617455523984	-0.02053061745552388
Cells_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.0014811126548147646	0.00015869975812740059	-0.02528376040384059	0.025283760403840463
Cells_RadialDistribution_FracAtD_CorrMito_1of4	0.0013142150972635935	-0.00016630778334238974	0.01983445675077879	-0.01983445675077869
Cells_RadialDistribution_FracAtD_CorrMito_2of4	0.0014016299963062195	-0.00017091463212664772	0.020237002203935595	-0.020237002203935497
Cells_RadialDistribution_FracAtD_CorrMito_3of4	0.0011200976786523986	-0.00015878945588855816	0.015056925587162224	-0.015056925587162148
Cells_RadialDistribution_FracAtD_CorrMito_4of4	0.0015563934065411233	0.0001835979408753754	-0.019864765654358917	0.019864765654358817
Cells_RadialDistribution_FracAtD_CorrPM_1of4	0.0013063655575588085	-0.00014442693390838136	0.02465063120834589	-0.02465063120834577
Cells_RadialDistribution_FracAtD_CorrPM_2of4	0.0014910283990584583	-0.00015180401184811956	0.02704210484105978	-0.027042104841059643
Cells_RadialDistribution_FracAtD_CorrPM_3of4	0.0010025933178661184	-0.00011079188046824657	0.024568217689428913	-0.024568217689428788
Cells_RadialDistribution_FracAtD_CorrPM_4of4	0.0014670379644167175	0.00014425316324963674	-0.028086396918542096	0.028086396918541954
Cells_RadialDistribution_FracAtD_CorrRNA_1of4	0.0007293308001081744	-0.00013030773824040904	0.011481238256964059	-0.011481238256964
Cells_RadialDistribution_FracAtD_CorrRNA_2of4	0.000885426304087944	-0.00014126913187380622	0.013390900163164531	-0.013390900163164465
Cells_RadialDistribution_FracAtD_CorrRNA_3of4	0.0006152986001611849	-0.00011650479161048806	0.011274800104173921	-0.011274800104173865
Cells_RadialDistribution_FracAtD_CorrRNA_4of4	0.0009309377899324733	0.00014458122669335928	-0.013678308643858071	0.013678308643858002
Cells_RadialDistribution_MeanFrac_CorrDNA_1of4	0.0005471727878400001	0.00010687539606091319	-0.01186618469125282	0.011866184691252762
Cells_RadialDistribution_MeanFrac_CorrDNA_2of4	0.0005596623787860189	9.497927370839902e-05	-0.0159768037175676	0.01597680371756752
Cells_RadialDistribution_MeanFrac_CorrDNA_3of4	0.00033271880529994746	-7.261017252101833e-05	-0.011270129673225774	0.011270129673225718
Cells_RadialDistribution_MeanFrac_CorrDNA_4of4	0.0005254026226503283	-0.00011343768270427532	0.007237900144558411	-0.007237900144558375
Cells_RadialDistribution_MeanFrac_CorrER_1of4	0.002289899348475899	-0.00024541014946653924	-0.007221370532596685	0.0072213705325966495
Cells_RadialDistribution_MeanFrac_CorrER_2of4	0.0030823862378493994	-0.000280495670558108	-0.011385181524958696	0.01138518152495864
Cells_RadialDistribution_MeanFrac_CorrER_3of4	0.00279618371613799	-0.00024407463852929326	-0.021459066165183723	0.021459066165183612
Cells_RadialDistribution_MeanFrac_CorrER_4of4	0.0027516881368186974	0.0002418249233714618	0.022779425880384868	-0.02277942588038475
Cells_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0031354085172780044	-0.00029566408347656546	0.007951772261341998	-0.007951772261341958
Cells_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.0037278208188978867	-0.00031968272313750615	0.005252438897470507	-0.0052524388974704815
Cells_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.005151933734748981	-0.00037147104148267223	-0.004244259015237734	0.004244259015237712
Cells_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.0044313746366306805	0.0003484535798863541	-0.005029630864501415	0.005029630864501389
Cells_RadialDistribution_MeanFrac_CorrMito_1of4	0.0038133196474078312	-0.0003273802328763905	0.002306419231428349	-0.002306419231428337
Cells_RadialDistribution_MeanFrac_CorrMito_2of4	0.0046843841342379955	-0.0003616547836461043	-0.0005277670854273043	0.0005277670854273017
Cells_RadialDistribution_MeanFrac_CorrMito_3of4	0.0061264001853227334	-0.0004034885883765209	-0.011963037428845559	0.011963037428845498
Cells_RadialDistribution_MeanFrac_CorrMito_4of4	0.005561421169846259	0.000391554055004067	0.00414391350021167	-0.004143913500211648
Cells_RadialDistribution_MeanFrac_CorrPM_1of4	0.004505977649027493	-0.00034497816153750274	0.005675758833298508	-0.005675758833298479
Cells_RadialDistribution_MeanFrac_CorrPM_2of4	0.0061334537607354855	-0.0004051244812093095	0.0060213692053924135	-0.006021369205392384
Cells_RadialDistribution_MeanFrac_CorrPM_3of4	0.0068189394771994705	-0.0004295319622848532	0.0022469696120194474	-0.0022469696120194357
Cells_RadialDistribution_MeanFrac_CorrPM_4of4	0.006745890617030459	0.000428582979865228	-0.006467423776108726	0.006467423776108694
Cells_RadialDistribution_MeanFrac_CorrRNA_1of4	0.0028036344775553834	-0.00027029884664026514	-0.006788032947417722	0.006788032947417688
Cells_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0038017397636056494	-0.00031369491485631716	-0.008891823714382694	0.008891823714382649
Cells_RadialDistribution_MeanFrac_CorrRNA_3of4	0.004297825696316315	-0.00032521450053447	-0.015798578865292002	0.015798578865291922
Cells_RadialDistribution_MeanFrac_CorrRNA_4of4	0.003721657182481075	0.0003050051596362097	0.014146240666583022	-0.014146240666582951
Cells_RadialDistribution_RadialCV_CorrDNA_1of4	0.00035535707884082335	8.058047572862762e-05	-0.010813109619118412	0.010813109619118359
Cells_RadialDistribution_RadialCV_CorrDNA_2of4	0.000760028538218549	0.00013491751907789896	-0.009605839950872273	0.009605839950872223
Cells_RadialDistribution_RadialCV_CorrDNA_3of4	0.002868612662338621	0.00027584371874566385	-0.01658237103342782	0.01658237103342774
Cells_RadialDistribution_RadialCV_CorrDNA_4of4	0.004537548417832715	0.00034455698055520695	-0.029010139978763137	0.029010139978762988
Cells_RadialDistribution_RadialCV_CorrER_1of4	0.00047393752249191845	-0.00011354653598505265	0.0038783429042162287	-0.003878342904216209
Cells_RadialDistribution_RadialCV_CorrER_2of4	0.0018069234265291056	-0.00022274039505248432	0.004188223186643083	-0.004188223186643062
Cells_RadialDistribution_RadialCV_CorrER_3of4	0.0038997399966393953	-0.0003145636616978139	-0.0029220095714094906	0.002922009571409476
Cells_RadialDistribution_RadialCV_CorrER_4of4	0.0007673957988850733	-9.90423502175386e-05	-0.017539655221605215	0.017539655221605124
Cells_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0014501893527193443	-0.00014976610129277393	-0.022808620161140075	0.022808620161139957
Cells_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.0017940638688883626	-0.0001677243959511296	-0.024696371507796168	0.02469637150779604
Cells_RadialDistribution_RadialCV_CorrGasdermin_3of4	0.0010902173079119226	-0.0001193331508795954	-0.021681113512496464	0.021681113512496356
Cells_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0006346029552657395	-4.9158352960665353e-05	-0.022271602363988258	0.02227160236398814
Cells_RadialDistribution_RadialCV_CorrMito_1of4	0.001889775621663925	-0.00019892614759887012	-0.01776884608948834	0.01776884608948825
Cells_RadialDistribution_RadialCV_CorrMito_2of4	0.0025653239329445077	-0.00023493376369525268	-0.018979651857800522	0.018979651857800425
Cells_RadialDistribution_RadialCV_CorrMito_3of4	0.002178758033687056	-0.00020476472288129721	-0.021857449371315372	0.02185744937131526
Cells_RadialDistribution_RadialCV_CorrMito_4of4	0.0011398652059096959	-0.00011236499394513886	-0.024038905228767303	0.02403890522876718
Cells_RadialDistribution_RadialCV_CorrPM_1of4	0.0008964794742480908	-0.00014193639463362534	-0.009487689136877864	0.009487689136877815
Cells_RadialDistribution_RadialCV_CorrPM_2of4	0.002753879565495332	-0.0002595398348010094	-0.009285733185696613	0.009285733185696565
Cells_RadialDistribution_RadialCV_CorrPM_3of4	0.004599529073844977	-0.00033825437875325117	-0.007265712288160749	0.007265712288160713
Cells_RadialDistribution_RadialCV_CorrPM_4of4	0.002831365094940197	-0.0002667569109566146	0.0002516410395214931	-0.00025164103952149186
Cells_RadialDistribution_RadialCV_CorrRNA_1of4	0.0004579271070369595	-0.0001092532510953201	-0.00142509697709628	0.0014250969770962726
Cells_RadialDistribution_RadialCV_CorrRNA_2of4	0.0020485337156060934	-0.0002281089896362817	-0.005402975024845943	0.005402975024845916
Cells_RadialDistribution_RadialCV_CorrRNA_3of4	0.002708668461118946	-0.0002527215548115936	-0.010504915960545334	0.010504915960545282
Cells_RadialDistribution_RadialCV_CorrRNA_4of4	0.0007992498463090802	-0.00011628284318391274	-0.014573415360089367	0.014573415360089293
Cells_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.0028587144971146117	0.0002715470599534625	-0.012630434921330525	0.012630434921330463
Cells_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.0027047803867744635	0.000264370886537586	-0.012052878547284675	0.012052878547284616
Cells_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.002846148369556545	0.0002717083179777469	-0.01187869365047323	0.011878693650473173
Cells_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.0026654430416490626	0.0002626547828280971	-0.011591566912082539	0.01159156691208248
Cells_Texture_AngularSecondMoment_CorrER_3_00_256	0.012013879514058412	0.0006064162047075796	0.021986579411971453	-0.02198657941197134
Cells_Texture_AngularSecondMoment_CorrER_3_01_256	0.010283677317124762	0.0005592904351507926	0.025624522478309056	-0.025624522478308924
Cells_Texture_AngularSecondMoment_CorrER_3_02_256	0.011774048924025116	0.0006000084588451901	0.02325976424975538	-0.023259764249755264
Cells_Texture_AngularSecondMoment_CorrER_3_03_256	0.01014746194078231	0.0005557792338538285	0.02591728977515271	-0.025917289775152577
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.01092013214086418	0.00030664103773461726	0.09424910755022978	-0.0942491075502293
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.010702256079950012	0.00028955548654854493	0.09550592680023165	-0.09550592680023116
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.010880899481057082	0.00030494185872157663	0.09414063704728301	-0.09414063704728254
Cells_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.010551931340597287	0.00028652141464263786	0.09498202892051244	-0.09498202892051197
Cells_Texture_AngularSecondMoment_CorrMito_3_00_256	0.015319477039331897	0.0003630105165205746	0.111853663714999	-0.11185366371499843
Cells_Texture_AngularSecondMoment_CorrMito_3_01_256	0.015298409791585144	0.00035428173361332836	0.11346636571963004	-0.11346636571962945
Cells_Texture_AngularSecondMoment_CorrMito_3_02_256	0.015261543374763487	0.00036214378880539697	0.11158273308062122	-0.11158273308062068
Cells_Texture_AngularSecondMoment_CorrMito_3_03_256	0.015052607769212467	0.0003502013992115793	0.11254570798210647	-0.11254570798210592
Cells_Texture_AngularSecondMoment_CorrPM_3_00_256	0.0033411445993486444	0.00027185909617647255	0.02456559165561796	-0.024565591655617836
Cells_Texture_AngularSecondMoment_CorrPM_3_01_256	0.003149278009081935	0.00026086772731353575	0.025211306564180032	-0.025211306564179903
Cells_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0032750083578001465	0.0002682546783500805	0.024813520365885675	-0.024813520365885553
Cells_Texture_AngularSecondMoment_CorrPM_3_03_256	0.0030955718853151737	0.0002585420675845217	0.025088977529684087	-0.025088977529683962
Cells_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.00890753910129427	0.0004913129679183202	0.026081346399245357	-0.026081346399245222
Cells_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.008321953496808199	0.00047159970526962754	0.028080789021104745	-0.028080789021104606
Cells_Texture_AngularSecondMoment_CorrRNA_3_02_256	0.00882494020447211	0.00048735088008209986	0.027105359692160207	-0.027105359692160068
Cells_Texture_AngularSecondMoment_CorrRNA_3_03_256	0.008148531899143885	0.0004671404908047353	0.027790171168627177	-0.027790171168627035
Cells_Texture_Contrast_CorrDNA_3_00_256	0.0034258021322237653	-0.00032213962825872514	0.0010135129503342272	-0.001013512950334222
Cells_Texture_Contrast_CorrDNA_3_01_256	0.0032183944890165073	-0.0003112446686099516	0.0004430642943574947	-0.0004430642943574925
Cells_Texture_Contrast_CorrDNA_3_02_256	0.00314486578514217	-0.0003155624290747498	0.003258166121379153	-0.0032581661213791366
Cells_Texture_Contrast_CorrDNA_3_03_256	0.0027520053033911474	-0.0002967090181017041	0.003936969811930597	-0.003936969811930578
Cells_Texture_Contrast_CorrER_3_00_256	0.007270199613535255	-0.0003204838015149219	0.007575941275109478	-0.007575941275109441
Cells_Texture_Contrast_CorrER_3_01_256	0.007313953327703904	-0.0003456946001554663	0.011776066558591196	-0.011776066558591137
Cells_Texture_Contrast_CorrER_3_02_256	0.005590089487675032	-0.0002783792380448026	0.009622083535694046	-0.009622083535693998
Cells_Texture_Contrast_CorrER_3_03_256	0.004587406365470059	-0.00025086815173973033	0.006666534082597285	-0.00666653408259725
Cells_Texture_Contrast_CorrGasdermin_3_00_256	0.0029806601694989387	-0.00014011325115341483	-0.012438920126417695	0.01243892012641763
Cells_Texture_Contrast_CorrGasdermin_3_01_256	0.0035746348523253424	-0.00015202387120850106	-0.014299826354152226	0.014299826354152157
Cells_Texture_Contrast_CorrGasdermin_3_02_256	0.003251120267848906	-0.00012780610667641505	-0.01310680143760876	0.013106801437608695
Cells_Texture_Contrast_CorrGasdermin_3_03_256	0.0028727246038678933	-0.00012743386940583577	-0.01164953828809303	0.011649538288092969
Cells_Texture_Contrast_CorrMito_3_00_256	0.0061480789144378045	-0.00032406730914008504	-0.03131097313494299	0.031310973134942834
Cells_Texture_Contrast_CorrMito_3_01_256	0.007411362623818252	-0.00033125400107193996	-0.03079680873706238	0.030796808737062222
Cells_Texture_Contrast_CorrMito_3_02_256	0.008045494978369039	-0.0003253914404116772	-0.03191506663130644	0.03191506663130627
Cells_Texture_Contrast_CorrMito_3_03_256	0.005633232486158768	-0.00031911335675188795	-0.030957594893672835	0.03095759489367268
Cells_Texture_Contrast_CorrPM_3_00_256	0.001251254010150915	-0.000833817903518927	0.048084152348150624	-0.04808415234815038
Cells_Texture_Contrast_CorrPM_3_01_256	0.0016352873785714372	-0.0007947407107273959	0.03406008352091436	-0.03406008352091419
Cells_Texture_Contrast_CorrPM_3_02_256	0.0018454415381997658	-0.0008251644111882282	0.03826689010828376	-0.03826689010828357
Cells_Texture_Contrast_CorrPM_3_03_256	0.0009666183081283863	-0.0008563140014959315	0.06256845524794659	-0.06256845524794628
Cells_Texture_Contrast_CorrRNA_3_00_256	0.0014005351528293408	-0.00019843697076461694	-0.0020459413008577327	0.0020459413008577228
Cells_Texture_Contrast_CorrRNA_3_01_256	0.0028018862545744483	-0.00018476280939497332	3.2622023860606305e-06	-3.262202386060611e-06
Cells_Texture_Contrast_CorrRNA_3_02_256	0.0019455864022126512	-0.00013075878643356182	-6.895828876369739e-05	6.895828876369705e-05
Cells_Texture_Contrast_CorrRNA_3_03_256	0.0009735726848558723	-0.00013726405222674474	-0.0010591892008660064	0.001059189200866001
Cells_Texture_Correlation_CorrDNA_3_00_256	0.02939459563563318	0.001661193962964951	-0.15643953411292796	0.1564395341129272
Cells_Texture_Correlation_CorrDNA_3_01_256	0.029874810155158804	0.0014542514467624956	-0.128381680748123	0.12838168074812234
Cells_Texture_Correlation_CorrDNA_3_02_256	0.03031467476253835	0.0016605167562093704	-0.15036454588573409	0.1503645458857333
Cells_Texture_Correlation_CorrDNA_3_03_256	0.02820025770683454	0.001336142223070422	-0.12025599567240558	0.120255995672405
Cells_Texture_Correlation_CorrER_3_00_256	0.0016462378994182014	-5.942095003909202e-05	-0.0411318096395705	0.04113180963957029
Cells_Texture_Correlation_CorrER_3_01_256	0.0011946652544216896	2.835362986859785e-05	-0.036007339436325995	0.03600733943632582
Cells_Texture_Correlation_CorrER_3_02_256	0.001446976489018481	-3.668935881499185e-05	-0.03908979756276293	0.039089797562762735
Cells_Texture_Correlation_CorrER_3_03_256	0.0011851889426024442	4.633116774092033e-05	-0.035307807342954155	0.03530780734295398
Cells_Texture_Correlation_CorrGasdermin_3_00_256	0.005318021687516494	0.00018579598461843756	-0.0725453428641989	0.07254534286419856
Cells_Texture_Correlation_CorrGasdermin_3_01_256	0.005066943308122074	0.000258812605281559	-0.059138155242294946	0.05913815524229465
Cells_Texture_Correlation_CorrGasdermin_3_02_256	0.005498002649367395	0.00018059032990768538	-0.074512542523905	0.07451254252390463
Cells_Texture_Correlation_CorrGasdermin_3_03_256	0.005241050278019133	0.0002522366951556008	-0.06061725006634279	0.060617250066342485
Cells_Texture_Correlation_CorrMito_3_00_256	0.005503413783788824	1.659708024732423e-05	-0.08041437079558526	0.08041437079558485
Cells_Texture_Correlation_CorrMito_3_01_256	0.0045961911366307895	8.66629838758126e-05	-0.0708292731199312	0.07082927311993084
Cells_Texture_Correlation_CorrMito_3_02_256	0.005752778173057194	1.2521702066453361e-05	-0.08181787771670947	0.08181787771670906
Cells_Texture_Correlation_CorrMito_3_03_256	0.004920589823063537	8.528146333416617e-05	-0.07308311225352888	0.07308311225352851
Cells_Texture_Correlation_CorrPM_3_00_256	0.0007967226832874541	-3.838476697919246e-06	-0.029395303336378534	0.02939530333637838
Cells_Texture_Correlation_CorrPM_3_01_256	0.0005550431858359905	4.879080299689053e-05	-0.02298598009249659	0.022985980092496472
Cells_Texture_Correlation_CorrPM_3_02_256	0.0007128815359289664	-6.484774405807726e-06	-0.027611273325965323	0.02761127332596518
Cells_Texture_Correlation_CorrPM_3_03_256	0.000607082542124493	2.978314570567382e-05	-0.025118423838442726	0.025118423838442604
Cells_Texture_Correlation_CorrRNA_3_00_256	0.0014144263743186558	-2.4587115154520383e-05	-0.039749024705263876	0.03974902470526368
Cells_Texture_Correlation_CorrRNA_3_01_256	0.0012830104204107906	6.062774595803347e-05	-0.036481999041170804	0.036481999041170624
Cells_Texture_Correlation_CorrRNA_3_02_256	0.0013645354553708522	-3.478819589862461e-05	-0.0381325314299842	0.038132531429984004
Cells_Texture_Correlation_CorrRNA_3_03_256	0.001331154074996177	5.8290041201940744e-05	-0.03725163960063098	0.037251639600630784
Cells_Texture_DifferenceEntropy_CorrDNA_3_00_256	0.006192856271102776	-0.0004106373933925569	0.0020165669604802123	-0.002016566960480202
Cells_Texture_DifferenceEntropy_CorrDNA_3_01_256	0.005660968809853895	-0.000393181265394074	3.488676834780444e-05	-3.488676834780426e-05
Cells_Texture_DifferenceEntropy_CorrDNA_3_02_256	0.006315665394978187	-0.0004172964641085663	-0.0003914618463150214	0.0003914618463150194
Cells_Texture_DifferenceEntropy_CorrDNA_3_03_256	0.005089281578351423	-0.00037311752304571325	0.00033835504682845716	-0.0003383550468284555
Cells_Texture_DifferenceEntropy_CorrER_3_00_256	0.046388665568387055	-0.0011793667047256778	0.029826790877785392	-0.02982679087778524
