feature	r2_score	Metadata_number_of_singlecells	Metadata_inducer1	Metadata_inducer1_concentration	treatment	dose
Cytoplasm_Granularity_4_CorrER	0.0008922735830284578	5.1907605925836743e-05	-0.008161603170551607	0.02509360025287189	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_4_CorrGasdermin	0.0009441107786645198	5.512137605443241e-05	-0.007577671805565841	0.025383859294429583	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_4_CorrMito	0.011974454382208233	-0.0001645342172045178	0.12149765888048596	0.023533224371431044	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_4_CorrPM	0.018340473509843913	0.00015777693897346763	-0.12875528581633328	-0.04854520277343739	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_5_CorrDNA	0.0017289879017732268	-6.22341980358701e-05	-0.04314592797103427	-0.02420245730094904	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_5_CorrER	0.000419778082285549	1.8330678639688206e-05	0.019747367321268826	0.013680376189657586	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_5_CorrGasdermin	0.0004067564100213028	1.8329210153136057e-05	0.017997657771956225	0.013865133143777544	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_5_CorrMito	0.014850431893849825	-0.0001915816924011794	0.1408624678382047	0.022798080599116075	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_5_CorrPM	0.0021024331747280245	-6.856520450949283e-06	-0.037110138549927854	-0.03311632800716151	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_6_CorrDNA	0.0018162451359582388	-5.728037978865651e-05	-0.044498368176674116	-0.02479074301244482	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_6_CorrER	0.0005030235361922486	-2.3293468332664322e-05	0.040222509812675306	0.0001181455583500815	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_6_CorrGasdermin	0.0005251801619740037	-2.783220192688099e-05	0.040151362312040806	-0.0012548540659503352	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_6_CorrMito	0.01716382709569142	-0.0002402159400245502	0.13693792739329178	0.01684588421551418	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_6_CorrPM	0.0015607049115033966	-8.627782120064968e-05	0.0031287380644589857	-0.028736594537946376	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_7_CorrDNA	0.00025565306077834915	-2.5521497430942338e-05	0.010754828176725273	-0.013068101488339097	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_7_CorrER	0.0010114426537088939	-7.005458406360784e-05	0.026525275076981533	-0.0069967258146573265	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_7_CorrGasdermin	0.0011371165657066973	-7.57521360122182e-05	0.02604980485296468	-0.007483957709041408	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_7_CorrMito	0.013350897927773109	-0.00023890404841546997	0.09818063631867027	0.008512119307591617	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_7_CorrPM	0.0024411573509931506	-0.00013421301269631156	-0.015874788288441664	-0.021599931408192878	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_8_CorrDNA	0.0007164031565607409	1.0377568106723754e-05	0.05953862643582633	0.002641430942701105	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_8_CorrER	0.0017221843262646974	-0.00010211444659351605	0.01396187835002088	-0.01247011540491046	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_8_CorrGasdermin	0.002061033375793997	-0.00011549394478352256	0.006727995466101636	-0.012944315293514313	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_8_CorrMito	0.0107392067487736	-0.0002453607664789522	0.06273803712465087	-0.005230522681487035	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_8_CorrPM	0.0037603554380926107	-0.00016942860656263614	-0.01449289000767157	-0.02365398805138457	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_9_CorrDNA	0.0008823820463199628	2.548440823395584e-05	0.06901749999554856	0.0028606013566268088	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_9_CorrER	0.0032720636111893686	-0.00014720083311254174	-0.006324777660780028	-0.020458484679405527	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_9_CorrGasdermin	0.003193953247019987	-0.00014696112103427256	-0.009786143406950765	-0.017512654276872056	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_9_CorrMito	0.00940010955471815	-0.0002497673100835039	0.03242694181970076	-0.013597377842285166	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Granularity_9_CorrPM	0.004212106387878833	-0.00017578213205663394	-0.001960857450495488	-0.030615317930979453	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrDNA	0.000801310233857988	6.565701745437055e-05	0.010428622565771612	-0.009124793343949035	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrER	0.00013221903746751806	2.494947668839429e-05	0.02161004449288275	-0.0028401863046856324	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.00018943145854322108	2.839662084158982e-05	0.027565231021697528	-0.003492034824505736	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrMito	0.08447466022518013	-0.00026366990044951173	0.12654922245167355	0.2344196973531652	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrPM	0.007128758223582832	0.00016423881143289408	0.08039305271703613	-0.043047243681978306	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensity_CorrDNA	0.00010963374444028506	-2.4897796390327805e-05	0.008264412741313641	-0.0043871232352840185	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensity_CorrER	0.0006596245504895126	-5.236955630807843e-05	0.03314193538844416	0.0018425957100075899	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensity_CorrGasdermin	0.0006009779504111412	-4.726044145521124e-05	0.03484325339358059	0.0017822797706791883	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensity_CorrMito	0.02062388976221885	-0.00016223603448449003	0.06690363830725261	0.09643691208447926	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_IntegratedIntensity_CorrPM	0.0005680947286779148	-2.3883699457076516e-05	0.05030097044971453	-0.007899325007368896	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrDNA	0.013542872186911747	0.00015189202235276787	-0.08455943356225214	-0.022601665130227544	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrER	0.004199043413471437	8.570417825756723e-05	-0.025694055809386974	-0.01569385986871201	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrGasdermin	0.00462418168684231	9.131791242428721e-05	-0.018992771509987093	-0.0176510858967069	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrMito	0.07507921661710293	5.1830986925684355e-05	-0.00788745753960346	0.32481218805205325	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrPM	0.045811607082734906	0.0003261087761700787	0.056588606935180336	-0.10246170542601722	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MADIntensity_CorrDNA	0.003748454374760124	7.40019112628853e-05	-0.052072414189858536	-0.021096483967827824	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MADIntensity_CorrER	0.0002891523752266423	-8.672655998763542e-06	0.018676269513795783	-0.01639832976796666	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MADIntensity_CorrGasdermin	0.0002485049080643842	-1.0131225709171553e-05	0.01991320321538724	-0.014475390385721317	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MADIntensity_CorrMito	0.0574965153040109	-0.00035110496900708695	0.12738031616296316	0.14034710894095878	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MADIntensity_CorrPM	0.007993207907223465	-7.741524515851292e-05	-0.0012279188868234217	-0.07009609227931644	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MassDisplacement_CorrDNA	0.0015561231488099292	-5.518434127525822e-05	0.04724954853701102	0.00849859787771836	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MassDisplacement_CorrER	0.003402772584541358	-0.00010653099917075308	0.03406741333818367	0.01763929775038047	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MassDisplacement_CorrGasdermin	0.0036098410852460905	-0.0001102828157541819	0.034608706193103564	0.017971940036046265	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MassDisplacement_CorrMito	0.0174935968229879	-0.0002214588472856137	0.11985744143134838	0.042304268189850114	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MassDisplacement_CorrPM	0.0022570689425646107	-7.143379693887944e-05	-0.06737710433638743	-0.022717698337925467	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrDNA	0.00020975308881254762	1.0923550028755106e-05	0.012727456162596643	-0.01376771399270585	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrER	4.9310094687671224e-05	-1.6990999803253945e-05	-0.003613403776576844	-0.00199245248790156	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrGasdermin	4.932655652167828e-05	-1.529064829510118e-05	0.0006320716418470563	-0.0032392130600461975	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrMito	0.10327671841398611	-0.0005400838865779277	0.23623275660037368	0.21610977019430305	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrPM	0.04086560445745435	0.0001893955545095253	-0.12493273557451015	-0.08592773532043751	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensity_CorrDNA	0.00013485042192218355	-1.0483094531548279e-05	0.013381876309937035	-0.012089542355708839	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensity_CorrER	9.020750819432877e-05	-2.407005752577042e-05	-0.006222246188182625	-0.0014604403178316546	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensity_CorrGasdermin	8.212277163621717e-05	-2.1560842171002183e-05	-0.0013137543609886512	-0.0025569941412430662	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensity_CorrMito	0.11310455686174181	-0.0005820462106346856	0.2969076783500549	0.2188594066187748	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MaxIntensity_CorrPM	0.028141199986118415	0.00016010819559844543	-0.10349967683626675	-0.07886940495327674	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrDNA	0.00944351280429423	0.0001453042865588335	-0.06147573375094036	-0.03472886330096991	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrER	0.002376632337314666	6.372164881164762e-05	-0.020040860217045754	-0.01501003524423988	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrGasdermin	0.0021821992076437313	6.422628652611575e-05	-0.012354334109855595	-0.01471771279495386	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrMito	0.09507779277782069	-0.0002865152573936058	0.08349609237435957	0.28653182503602365	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrPM	0.05489356353912089	0.0003168425769552323	-0.018176624535074362	-0.10827823263639474	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensity_CorrDNA	0.0030723330346108524	7.58965951153973e-05	-0.04016070870975193	-0.019979427101468723	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensity_CorrER	0.001146108548586433	4.1058811913367354e-05	-0.0076710680753190215	-0.014761606415156068	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensity_CorrGasdermin	0.001025574875958113	4.116960110777324e-05	-0.0015960716067695852	-0.014284319613020579	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensity_CorrMito	0.0810484057506139	-0.0002802730898187338	0.0958717126595946	0.23878081369574128	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MeanIntensity_CorrPM	0.04488362499379095	0.0002376068724136286	0.0096222335179319	-0.11824717283599183	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MedianIntensity_CorrDNA	0.007068119211062429	0.00011966960501021796	-0.07013831616315253	-0.020258009075988993	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MedianIntensity_CorrER	0.0018556088521957115	5.5018716009808275e-05	-0.011812693802869624	-0.01670446339065104	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MedianIntensity_CorrGasdermin	0.0017760063098358758	5.669066146210741e-05	-0.00588904246897826	-0.016380717152237476	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MedianIntensity_CorrMito	0.06744439844557493	-0.00015299260012615557	0.05592040565666906	0.23668786505346934	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MedianIntensity_CorrPM	0.028148634543564532	0.00019642117075677732	0.05330189913033315	-0.10088126997763748	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensityEdge_CorrDNA	0.030285941438813135	0.00018566271252597451	-0.08897915610359128	-0.0486441994901459	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensityEdge_CorrER	0.009455287898431863	0.00013713950590386602	-0.02875524975279185	-0.013086379132301495	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensityEdge_CorrGasdermin	0.01090595866347388	0.0001541804830776088	-0.021595055541318464	-0.014829997674772869	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensityEdge_CorrMito	0.18774924406861349	0.0006080921357372027	-0.3104072205818447	0.5234141137038408	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensityEdge_CorrPM	0.11600698154802502	0.0006330243699623064	0.01571099321847922	-0.09731402947302471	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensity_CorrDNA	0.03075369371336112	0.00018454852043784493	-0.08875893037932962	-0.05037130327914452	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensity_CorrER	0.009316550768457499	0.00013414460700200708	-0.028555308005940014	-0.013883788737566068	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensity_CorrGasdermin	0.010749682458403464	0.0001511608464311943	-0.021284664144162812	-0.015631297007500173	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensity_CorrMito	0.18734216407327609	0.0005991527758506208	-0.30980564804363414	0.5217267200547774	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_MinIntensity_CorrPM	0.10893207201763855	0.0006091780160388821	0.010945334090202055	-0.09958808259945953	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensityEdge_CorrDNA	0.0007886504622712787	2.5161644642401927e-05	0.003725190043430469	-0.022106814984853146	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensityEdge_CorrER	0.00029824922683374666	-3.5272808706748313e-05	0.004353302314136174	-0.009078904994183325	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensityEdge_CorrGasdermin	0.0002938776422666267	-3.329080792691234e-05	0.007373823141716124	-0.009441926381508791	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensityEdge_CorrMito	0.07697231062658938	-0.0004504052144163283	0.1452849309092552	0.1785921417427035	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensityEdge_CorrPM	0.026770773969721717	1.3516175399390052e-06	-0.09501888054895768	-0.09950895284094438	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensity_CorrDNA	0.0004224143545463743	1.3786932020216985e-05	-0.003059842634956648	-0.015435797968984206	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensity_CorrER	0.00013865695487502716	-2.3081729431204997e-05	0.008869425258357749	-0.005841043087093725	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensity_CorrGasdermin	0.000137295251752656	-2.157258747238497e-05	0.010682870448696431	-0.0062120848505767745	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensity_CorrMito	0.06938923931223329	-0.00041713779713727333	0.15367357049239497	0.15460757752140927	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_StdIntensity_CorrPM	0.028179078238569577	5.0423874432173014e-05	-0.10364303625621302	-0.09921023580179711	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrDNA	0.0034669267351749022	7.513511050389429e-05	-0.042692643347240364	-0.022936559975219168	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrER	0.0006558619044653158	2.4611995072972553e-05	-0.00035975233071011	-0.014996080933180384	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrGasdermin	0.0005547526635949485	2.4523425448651632e-05	0.0046269971809598034	-0.014216415562499916	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrMito	0.06582381886489197	-0.0002671832608726057	0.07983158830283585	0.20504107865884272	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrPM	0.026058222997593417	0.000144241090006925	0.019834251501805553	-0.10422065659744859	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_X_CorrDNA	9.186454174892056e-05	1.656348989278508e-05	-0.005484036785271679	0.00768591385314271	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_X_CorrER	9.224937092244812e-05	1.659650949305167e-05	-0.005552972833642663	0.0077028014864797415	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_X_CorrGasdermin	9.205538335643748e-05	1.6565678561502108e-05	-0.005549315426258913	0.007699232984979507	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_X_CorrMito	9.182032881860369e-05	1.652155496671244e-05	-0.005482089428663619	0.007695125013251168	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_X_CorrPM	9.155778917535606e-05	1.6525549528015023e-05	-0.005476206439646922	0.007675431120031986	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrDNA	1.707686256091634e-05	4.891163977124201e-06	-0.008285940283336575	0.003195380007996642	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrER	1.698835500119067e-05	4.886793883155903e-06	-0.008294349035248715	0.0031595258303997774	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrGasdermin	1.698892023382914e-05	4.885309683844863e-06	-0.008300382308689755	0.0031566661892327022	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrMito	1.7353049118873365e-05	4.985255556133464e-06	-0.008366763077787583	0.0031671914715175843	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrPM	1.7078150186367047e-05	4.899836000304612e-06	-0.008313264613132443	0.003170008637588222	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_Center_X	9.164651277626668e-05	1.6529583881158084e-05	-0.0054454166103512025	0.00767950453423977	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_Center_Y	1.6998186426642192e-05	4.8927270854002685e-06	-0.008290426184468591	0.0031610458511142766	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_X_CorrDNA	8.945326400799924e-05	1.628264642641702e-05	-0.005643636504121794	0.007611104489050176	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_X_CorrER	9.062012959437649e-05	1.6318725651180646e-05	-0.005795175279791091	0.00768097153350259	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_X_CorrGasdermin	9.057832080727746e-05	1.6361832075616912e-05	-0.005771087880442129	0.00766502792865279	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_X_CorrMito	9.048182282112016e-05	1.6342705758596428e-05	-0.005766651482786958	0.007661764678889254	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_X_CorrPM	8.889903310882463e-05	1.6152494653543045e-05	-0.005886893654301869	0.007615223753557455	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Y_CorrDNA	1.5435452381584724e-05	4.49915660424949e-06	-0.007973420369499532	0.0030855558048000116	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Y_CorrER	1.7589197687239988e-05	5.1822840981077596e-06	-0.008226514603407658	0.003198045702636102	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Y_CorrGasdermin	1.7393934347520457e-05	5.158942194649486e-06	-0.008167161043207737	0.00318740765730587	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Y_CorrMito	1.8823322930905384e-05	5.547106731418736e-06	-0.008441090182574848	0.003201223990762567	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Y_CorrPM	1.7324054905287767e-05	4.9030381582526894e-06	-0.008470392946994396	0.003148665408823548	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0	0.0	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_Number_Object_Number	0.027037016066647546	0.00034701801819430526	-0.028090301178709868	0.0018264027290243491	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_1of4	0.00022373061939329197	-3.81924644372333e-05	-0.011206786534426387	-0.003707556896132766	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_2of4	0.0002038462816762454	-3.6038577359390714e-05	-0.00757160423913053	-0.0042682900067498595	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_3of4	0.00010854015036843023	-2.5647481385786542e-05	-0.005639504018123483	-0.0037905461982369383	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_4of4	0.00016357454694548856	3.194817128806875e-05	0.007248443619359455	0.004104692775489014	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_1of4	0.0011607235377033565	-8.259472231595109e-05	0.0016050716106184495	-0.016493044805472656	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_2of4	0.0011887726404496979	-8.260097286471152e-05	0.002500301613072329	-0.01629827448727405	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_3of4	0.0008192335933406847	-6.706163938928364e-05	0.007147118576472783	-0.012707926872664019	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_4of4	0.001036293465262239	7.610656028607798e-05	-0.005235146824163468	0.014701158747080691	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0011697278907637498	-8.311022219644437e-05	0.0019279452100256673	-0.016361471025436704	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.0012017092154278375	-8.326605755418821e-05	0.002767229872827381	-0.016227338566963102	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.0008201691335538719	-6.714985105410421e-05	0.007289129192783142	-0.012697155525958237	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.0010430127680782775	7.64767452268182e-05	-0.00543739109475703	0.014666916989390079	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_1of4	0.0007494928196908335	-6.497836952411104e-05	0.00839056023348733	-0.0144320362666252	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_2of4	0.0008866638721860554	-7.035294607637122e-05	0.0076629346674670345	-0.014505686217920605	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_3of4	0.0007671816707044421	-6.4907338443056e-05	0.00816253019008358	-0.012021870194473554	LPS	0.1_0.01_1.0_10.0_100.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_4of4	0.0008722127497267085	6.918566001966156e-05	-0.008302450049213405	0.013532506055956023	LPS	0.1_0.01_1.0_10.0_100.0
